ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0022613,ribonucleoprotein complex biogenesis,411,-0.2756809845646998,-1.5753492434022847,3.196875380889907e-6,0.0012212823713984113,0.0011323324293370366,4495,"tags=41%, list=30%, signal=29%",231769/66282/64934/103136/52513/69663/52530/56844/67619/227656/118451/230082/213895/60321/18432/68017/76130/74035/55944/27176/229937/20937/216119/21357/20042/105372/68731/20826/217038/72344/68988/67025/107732/207932/193116/52535/230737/19896/57905/66138/59014/140546/20222/68879/208144/105244208/66475/56095/27998/67236/66229/59028/20227/66583/224823/71986/16785/28126/28000/67920/28035/69713/19384/68083/68979/18572/236732/227715/66596/67115/72831/75273/20935/66181/66161/74097/110816/53890/66481/267019/69902/209011/76183/75617/22596/27374/236511/27993/19942/67936/216156/20630/50529/20054/19941/67223/224619/72462/110954/71990/234374/19988/69731/78784/56504/53817/67959/101867/57741/224092/69878/107094/67755/20116/225215/21771/69072/67134/54127/16418/14645/30946/14109/20104/67439/213773/76846/20091/27966/68845/50783/68052/11837/67842/66538/74778/100609/106707/67390/57315/27207/17089/67674/100608/228889/67671/235036/56505/67332/78688/20055/12181/68077/110109/18114/66489/20103/20638/67222/71952/268449/53414/20174/14113/237730/101612/319586
GO:0009145,purine nucleoside triphosphate biosynthetic process,78,-0.45630947151948115,-2.0744416650943456,4.2428282132643836e-6,0.0012280866263293757,0.0011386411083913206,4428,"tags=50%, list=29%, signal=36%",52815/66945/54369/56632/226646/269523/17991/17995/18103/66114/66218/225887/23918/67184/66495/19017/54405/104130/78330/67273/67680/20848/17869/66416/12048/66108/66052/595136/13806/75406/66414/66592/68342/69875/66916/68375/11674/107197/66091
GO:0034470,ncRNA processing,379,-0.2794174759318622,-1.610310013023115,4.051797068030701e-6,0.0012280866263293757,0.0011386411083913206,4483,"tags=40%, list=29%, signal=29%",64934/101985/103136/52513/69663/52530/54632/72341/67619/227656/230082/213895/60321/68017/76130/74035/27176/229937/20937/216119/75284/67676/21357/105372/69372/68731/69934/20826/217038/30947/72344/67025/109077/207932/19896/66138/59014/68092/66369/140546/56335/83701/233802/66757/28088/208144/105244208/69955/56095/27998/66229/59028/20227/100929/66583/224823/224907/21752/233189/72133/67920/76265/69713/56361/101861/78890/68979/18572/227695/74195/227715/67115/75273/66181/66161/74097/110816/28036/100233175/66481/68205/69902/67724/209011/68626/20286/75617/236511/83669/27993/19942/67936/216156/20054/19941/212528/67223/66381/70044/107328/72462/20848/71990/234374/66192/68260/54351/101867/11651/107094/67755/19652/66971/20116/21771/15108/69072/54127/16418/30946/20104/213773/27966/68845/328162/68510/67842/74778/69961/100609/106707/67390/57315/17089/67674/228889/319582/235036/20055/66715/12181/68077/110109/18114/66489/67222/380669/53414/14113/237730
GO:0000280,nuclear division,343,0.3804630254727335,1.6572364998179991,4.760979545221656e-6,0.0013124433612994367,0.0012168538697285827,3239,"tags=33%, list=21%, signal=26%",102920/76464/54392/21973/12235/20962/623474/208628/75801/320558/68612/22137/232174/26428/268697/60530/66442/12534/17345/12448/16551/237911/12316/68942/233406/104271/19362/66197/60411/215387/71836/72415/12649/76044/13164/16176/16000/12442/108907/229776/68549/70891/20698/16563/20843/77744/17864/71175/240697/54418/70099/19211/21974/76421/100502766/54141/193385/18005/83946/11920/19645/68014/72124/76789/14211/268465/229841/12617/72119/13982/21749/22210/218914/209334/14087/18795/211651/93759/320022/72634/381318/70385/20842/67052/56150/93762/114642/11799/50850/26554/22680/70681/67177/67141/52023/53869/12190/19357/67121/217716/66713/108912/74386/68053/67300/16581/51944/12576/74393/19361/12223/68193
GO:0009260,ribonucleotide biosynthetic process,161,-0.3571724382121769,-1.821281671217908,6.915423258669785e-6,0.0018196993292926992,0.0016871647462180495,4742,"tags=46%, list=31%, signal=32%",433256/407785/230075/75735/109674/71743/11512/52815/66945/66812/54369/237823/56632/22271/14450/226646/11486/104112/60525/269523/17991/17995/18103/66114/22247/14923/66218/225887/100705/104111/23918/67184/245650/11637/66495/19017/18604/54405/22333/104130/230103/78330/67273/67680/20848/11636/17869/66416/108156/108147/12048/66108/18159/70025/66052/18160/595136/224129/13806/75406/66414/66592/68342/69875/66916/68375/11821/11674/66355/107197/66091/80914/11514/14919
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,77,-0.45785306610549387,-2.0718321858630877,7.775484449675441e-6,0.0018755116449654637,0.0017389120705655736,4428,"tags=51%, list=29%, signal=36%",52815/66945/54369/56632/226646/269523/17991/17995/18103/66114/66218/225887/23918/67184/66495/19017/54405/104130/78330/67273/67680/20848/17869/66416/12048/66108/66052/595136/13806/75406/66414/66592/68342/69875/66916/68375/11674/107197/66091
GO:0045132,meiotic chromosome segregation,63,0.5578973202062198,2.023441553779267,7.602618968004251e-6,0.0018755116449654637,0.0017389120705655736,2879,"tags=48%, list=19%, signal=39%",21973/20962/75801/22137/12448/237911/12316/104271/215387/72415/12442/70891/240697/54418/70099/19211/76421/11920/14211/229841/12617/21749/22210/211651/320022/67052/67141/12190/217716/66713
GO:0042273,ribosomal large subunit biogenesis,69,-0.47747003780628927,-2.126835889309996,8.113381773510342e-6,0.0018787346834740549,0.0017419003647633365,4491,"tags=61%, list=30%, signal=43%",66282/64934/52530/68017/76130/74035/27176/229937/20826/67025/207932/19896/59014/56095/67236/66229/71986/28126/67920/68083/66596/67115/72831/20935/69902/19941/67223/224619/110954/19988/57741/225215/69072/16418/11837/67671/235036/12181/68077/110109/66489/268449
GO:0006754,ATP biosynthetic process,68,-0.4852604894149029,-2.1589456123997057,8.572379075170093e-6,0.001908673171775372,0.0017696583362061663,3597,"tags=49%, list=24%, signal=37%",226646/269523/17991/17995/66114/66218/225887/67184/66495/19017/54405/104130/78330/67273/67680/20848/17869/66416/12048/66108/66052/595136/13806/75406/66414/66592/68342/69875/66916/68375/11674/107197/66091
GO:0090407,organophosphate biosynthetic process,455,-0.25928535491503696,-1.472052628494176,8.95971650619596e-6,0.0019210295871988302,0.0017811147939607488,4088,"tags=36%, list=27%, signal=27%",56632/74451/77582/16332/69372/22271/14450/23962/14792/116939/226646/70310/11486/268656/104112/60525/78914/218442/53357/269523/17991/28169/17995/228859/18806/105501/224020/18103/66114/52710/22247/117150/14923/58810/56398/17886/18648/66218/27369/319945/225887/216134/234779/100705/27388/104111/23918/67184/18709/245650/14731/69718/11637/226518/68971/14755/21991/12752/68631/18805/66495/19017/18604/56208/240752/320685/55979/102247/233011/14433/23827/54405/269951/18563/108083/15360/76500/22333/99010/67880/52858/668212/19210/104130/11305/230103/67512/231510/20425/192185/26457/78330/67273/14705/67680/20848/11687/11636/17869/16592/66416/192156/104418/110911/108156/108147/12048/66108/18159/70025/27376/78928/66052/67763/11517/320404/18160/68262/18717/595136/320655/224129/13806/75406/66414/103711/66592/76854/192157/68342/14381/12716/26361/69875/66916/276846/107766/68375/11821/11674/71780/12702/102448/21881/66355/223646/110095/20322/107197/214253/14077/233571/12709/217258/16816/66091/18618/18707/17855/68603/80914/11514/14919
GO:0042274,ribosomal small subunit biogenesis,102,-0.4151218123222632,-2.011177812411835,1.015463427982757e-5,0.0020994706373543503,0.0019465594057458944,5326,"tags=56%, list=35%, signal=37%",50912/217995/20068/20115/215194/56321/78651/104662/68327/13871/67619/230082/213895/20042/105372/20826/52535/59014/208144/105244208/66475/59028/224823/16785/68979/20935/110816/66481/267019/75617/22596/27993/50529/20054/20116/21771/67134/54127/30946/14109/20104/213773/76846/20091/27966/68052/67842/66538/74778/57315/27207/67671/20055/20103/67222/53414/14113
GO:0009060,aerobic respiration,146,-0.3558903579366695,-1.8209679680134632,1.1357775091009238e-5,0.002191672000061749,0.002032045445230039,4514,"tags=50%, list=30%, signal=36%",69702/17448/14297/66945/67267/58805/18293/66594/11429/20463/226646/102060/12398/104112/68943/269523/12974/12866/78920/17991/17995/170718/66114/64384/66218/27369/225887/67184/105675/66495/15929/76824/56327/11666/63873/12122/54405/269951/104130/12861/70556/66383/20917/78330/67273/67680/69089/17869/103172/66416/67530/66108/11651/12865/12857/12868/66052/12859/595136/22273/75406/66414/66592/68342/69875/66916/66128/68375/57320/68077/107197/11814/66091
GO:0098813,nuclear chromosome segregation,256,0.39797971010361,1.7020796956634636,1.1093529140155188e-5,0.002191672000061749,0.002032045445230039,2737,"tags=32%, list=18%, signal=26%",102920/76464/54392/108000/21973/12235/20962/208628/75801/68612/22137/268697/66442/12534/12448/16551/237911/12316/13605/68942/233406/104271/16571/60411/215387/83815/72415/76044/12442/108907/70891/16563/20843/71175/240697/54418/70099/19211/21974/76421/100502766/54141/193385/18005/11920/19645/68014/72124/76789/14211/229841/12617/72119/21749/22210/329152/218914/209334/72057/211651/93759/320022/381318/70385/20842/67052/217232/56150/16798/93762/11799/26554/22680/66923/70681/67177/67141/52023/53869/12190/19357
GO:0140013,meiotic nuclear division,134,0.4634057730912171,1.8547005793035334,1.201207956781555e-5,0.0022431589876801363,0.002079782469144024,2948,"tags=37%, list=19%, signal=30%",21973/20962/623474/75801/320558/22137/232174/26428/60530/12448/237911/12316/104271/19362/66197/215387/71836/72415/13164/12442/68549/70891/17864/240697/54418/70099/19211/21974/76421/11920/14211/268465/229841/12617/21749/22210/14087/18795/211651/320022/72634/67052/114642/11799/67141/12190/67121/217716/66713/74386
GO:0072522,purine-containing compound biosynthetic process,183,-0.33283182123736454,-1.7266669423710026,1.5882440111439078e-5,0.002873232681410026,0.00266396585948118,3943,"tags=45%, list=26%, signal=34%",108037/230075/75735/109674/71743/11512/52815/66945/66812/54369/237823/56632/14450/23962/226646/11486/104112/60525/78914/269523/17991/17995/18103/66114/14923/66681/66218/27369/225887/100705/104111/23918/67184/245650/11637/226518/66495/19017/18604/54405/269951/22333/104130/230103/20425/192185/78330/67273/67680/20848/11636/17869/66416/108156/108147/12048/66108/18159/70025/66052/67763/18160/595136/224129/13806/75406/66414/66592/68342/14381/69875/66916/107766/68375/11821/11674/66355/223646/107197/66091/11514/14919
GO:0051304,chromosome separation,69,0.5521418432000174,2.02510319072956,1.788934276453973e-5,0.0031382244019369852,0.0029096573765993016,2737,"tags=41%, list=18%, signal=33%",76464/54392/21973/12235/20962/208628/68612/22137/268697/66442/215387/76044/70099/11920/19645/68014/14211/229841/209334/13990/70385/67052/56150/11799/26554/22680/67141/19357
GO:0006091,generation of precursor metabolites and energy,376,-0.2702753155645444,-1.5473879852542762,1.9228250036301352e-5,0.0032738923370631916,0.0030354441775572944,4861,"tags=46%, list=32%, signal=32%",70207/18655/407785/14555/16195/108037/230075/66494/66152/209224/228966/107747/19062/243853/66170/12028/69702/16969/13350/17448/14297/66945/67267/58805/18432/30956/54403/18293/66594/11429/68015/56632/59016/14635/20463/56717/14430/52637/20512/226646/102060/12398/68267/104112/68943/66171/11820/100198/269523/110078/12974/12866/78920/17991/17995/12034/13807/170718/66114/64384/19164/66681/18648/66218/27369/56421/225887/381677/103988/14387/56857/67876/67184/105675/21991/14711/16828/18810/74178/66495/19017/15929/76824/56327/109042/75530/11666/22228/14433/63873/14936/12122/170731/54405/269951/15360/18747/104130/12861/70556/66383/20917/78330/67273/67680/20848/69089/17869/103172/66416/67530/66108/217166/11651/12865/18984/12857/110208/12868/110826/66052/16418/12859/595136/57436/71336/18627/13806/78797/22273/75406/14683/18641/50721/329509/66414/74747/14751/19045/66592/68342/14381/15937/18746/69875/66916/54646/16548/66128/15275/68375/72106/11674/11554/57320/21351/68077/384783/18642/21881/110095/73181/107197/18976/11814/19309/11676/66091/227731/11522/26380/18682/18124
GO:1901020,negative regulation of calcium ion transmembrane transporter activity,29,-0.6109423481602222,-2.1975643739546697,2.0113095658706425e-5,0.0032776268038585644,0.0030389066510668737,1496,"tags=45%, list=10%, signal=40%",13490/68312/12297/13489/14697/69563/12315/14873/54652/14226/100503659/56437/14579
GO:0009142,nucleoside triphosphate biosynthetic process,87,-0.43672623690697904,-2.0410357702044566,2.0382547061480106e-5,0.0032776268038585644,0.0030389066510668737,3597,"tags=41%, list=24%, signal=32%",269523/17991/17995/18103/66114/66218/225887/23918/67184/66495/19017/54405/104130/78330/67273/67680/20848/11636/17869/66416/12048/66108/66052/595136/13806/75406/66414/66592/68342/69875/66916/68375/11674/107197/66091/80914
GO:0044057,regulation of system process,472,-0.2496547660568809,-1.4138743337913218,2.3352543469618605e-5,0.0036537263282600567,0.003387613631624048,2444,"tags=22%, list=16%, signal=19%",76469/110355/668940/56208/16600/14814/14165/63873/22260/26558/71687/170731/19085/20271/17127/74318/207683/227753/14182/230857/16411/13043/11444/20648/20536/81907/16592/53817/11603/11937/20655/106628/11651/18159/18190/11816/12404/12297/18627/13806/14790/20787/93670/14683/20807/11640/109620/13489/13400/14654/11749/110891/67374/11418/76854/14381/56320/26361/12919/16535/12921/14810/216856/23980/14528/330953/11555/11554/19736/12295/14456/78688/21833/16590/12315/11438/12374/12953/19699/11421/18976/23966/11535/74155/13654/17201/240672/16818/72962/14226/12652/20264/18430/380702/20510/26556/14652/18053/12310/14186/14805/140781/18124/27220/15370/21336
GO:0071867,response to monoamine,58,-0.47649511177336157,-2.0560797720551602,2.545941331606356e-5,0.0037790908637613317,0.0035038474628504212,3988,"tags=50%, list=26%, signal=37%",20544/14687/14675/11820/18578/192176/14681/13430/68566/27374/11803/18483/13490/18197/15564/224129/18196/118445/14683/13489/14697/76854/16535/11555/19736/11682/20510/15561/18124
GO:0071869,response to catecholamine,58,-0.47649511177336157,-2.0560797720551602,2.545941331606356e-5,0.0037790908637613317,0.0035038474628504212,3988,"tags=50%, list=26%, signal=37%",20544/14687/14675/11820/18578/192176/14681/13430/68566/27374/11803/18483/13490/18197/15564/224129/18196/118445/14683/13489/14697/76854/16535/11555/19736/11682/20510/15561/18124
GO:0006081,cellular aldehyde metabolic process,62,-0.4725737122858281,-2.04378566401354,2.9844195852161455e-5,0.004319201244704066,0.004004619859215033,3260,"tags=44%, list=21%, signal=34%",58810/18648/216134/67689/109801/21991/22417/28200/68977/14433/170752/269951/18563/12724/27376/11670/13806/103711/56695/11669/16548/11674/57320/21351/21881/11304/11522
GO:0050879,multicellular organismal movement,42,-0.5376350632148003,-2.135121066633858,3.3531897142087204e-5,0.004526171715764048,0.004196516001978504,1570,"tags=33%, list=10%, signal=30%",11937/13490/18159/71960/14790/13400/50769/11555/17172/20840/26556/140781/15370/11448
GO:0033555,multicellular organismal response to stress,91,-0.414804799685025,-1.9703339734004848,3.337551007596544e-5,0.004526171715764048,0.004196516001978504,1512,"tags=25%, list=10%, signal=23%",11651/11816/56461/13167/20274/12921/15184/14528/210108/11554/14708/13844/12424/193003/19699/241118/20264/20510/12310/24046/18227/14805/21336
GO:0006164,purine nucleotide biosynthetic process,175,-0.33821905680837816,-1.733634698640724,3.3619862459466926e-5,0.004526171715764048,0.004196516001978504,3943,"tags=39%, list=26%, signal=29%",14450/23962/226646/11486/104112/60525/78914/269523/17991/17995/18103/66114/14923/66218/27369/225887/100705/104111/23918/67184/245650/11637/226518/66495/19017/18604/54405/269951/22333/104130/230103/192185/78330/67273/67680/20848/11636/17869/66416/108156/108147/12048/66108/18159/70025/66052/67763/18160/595136/224129/13806/75406/66414/66592/68342/14381/69875/66916/107766/68375/11821/11674/66355/223646/107197/66091/11514/14919
GO:1905818,regulation of chromosome separation,61,0.5421916968839433,1.9496400404496859,3.6644561555054386e-5,0.004821258337322951,0.004470110511225415,2933,"tags=43%, list=19%, signal=35%",76464/54392/12235/208628/68612/22137/268697/66442/215387/76044/70099/11920/19645/68014/14211/229841/209334/70385/67052/56150/11799/26554/22680/67141/19357/18828
GO:0045333,cellular respiration,191,-0.32965840966219656,-1.707489541536549,3.7575370458317e-5,0.0048338626574043805,0.0044817968179405475,4858,"tags=51%, list=32%, signal=35%",407785/14555/108037/230075/66494/66152/66170/12028/69702/17448/14297/66945/67267/58805/18432/18293/66594/11429/68015/20463/52637/20512/226646/102060/12398/68267/104112/68943/269523/12974/12866/78920/17991/17995/170718/66114/64384/66218/27369/225887/56857/67876/67184/105675/18810/66495/19017/15929/76824/56327/75530/11666/63873/12122/170731/54405/269951/18747/104130/12861/70556/66383/20917/78330/67273/67680/69089/17869/103172/66416/67530/66108/11651/12865/12857/12868/110826/66052/12859/595136/22273/75406/66414/66592/68342/69875/66916/66128/68375/57320/68077/73181/107197/11814/66091/227731/18124
GO:0046034,ATP metabolic process,96,-0.4001347998479767,-1.9118393194658017,3.8956847772569815e-5,0.004902634603378406,0.004545559880831431,3814,"tags=41%, list=25%, signal=31%",226646/12015/269523/17991/17995/66114/66218/225887/66437/67184/66495/19017/54405/104130/78330/67273/67680/20848/11636/17869/66416/12048/66108/66052/595136/13806/75406/66414/66592/68342/69875/66916/68375/11674/15481/107197/66091/227731/140781
GO:0061564,axon development,472,-0.24616013529221523,-1.3940831284309059,4.145428272200291e-5,0.005105932822929252,0.004734051234031195,4048,"tags=36%, list=27%, signal=27%",20352/16774/381921/71955/319740/18131/16765/381979/18738/16897/67891/171171/80297/74244/12570/11465/270190/228357/244682/11350/18212/11820/16779/108902/18846/13838/14567/83383/99412/13866/13641/380713/16202/17760/14026/19164/19339/16728/19280/13169/231876/13508/17967/26456/107934/192176/16772/22084/11804/67095/13430/20359/18128/94185/217692/22323/13176/338362/13845/17274/22368/319757/13823/22352/269116/84035/76965/21838/12767/22339/269878/23964/16600/17762/13639/56336/11735/218877/13643/76893/11803/16001/244058/73710/52666/12215/235611/217715/20910/12558/66368/230103/11461/65254/230857/107448/58235/14183/140570/13043/20358/11444/20360/14251/12305/226251/320563/11603/20869/20353/11816/235472/106042/21648/18717/270058/19268/14790/11785/244152/107449/16870/22223/20807/22152/16776/16871/13489/56320/13637/50769/170758/18208/14810/54712/14275/21844/380684/210108/20350/13844/13848/12424/11423/11858/27279/237847/243743/19699/15516/20349/77018/54652/13654/14226/100040563/72832/12561/14725/14573/246048/22326/21869/20562/18053/24046/18227/18424/18124
