pathway,pval,padj,log2err,ES,NES,size,leadingEdge,contrast
GOBP_REGULATION_OF_AUTOPHAGY,8.55771271147938e-06,0.00026554378788656,0.593325476396405,-0.36316336153607,-1.6272245891638,297,Tomm7|Bag3|Fkbp8|Slc25a5|Cdc37|Rnf41|Atg101|Ddrgk1|Usp10|Chmp4b|Stub1|Dele1|Rab8a|Slc25a4|Becn1|Cttn|Eif4g1|Akt1|Hspb8|Nlrp6|Kat8|Slc7a5|Plk3|Snx30|Qsox1|Supt5|Cdk5rap3|Optn|Tsc2|Keap1|Kat5|Ubqln4|Stat3|Sqstm1|Wdr24|Cisd1|Snx7|Hmgb1|Il10ra|Wdr6|Wdr41|Tspo|Tmem59|Ormdl3|Stk11|Pim2|Phf23|Atg12|Gpr137|Poldip2|Gpsm1|Smcr8|Iigp1|Ctsa|Htra2|Ambra1|Golga2|Bcl2l11|Ehmt2|Vdac1|Rab3gap2|Fbxw7|Bid|Ubqln1|Nprl3|Pik3r4|Mapt|Nprl2|Wdr45|Acer2|Trim27|Cptp|Pip4k2b|Irgq|Dapk1|Sirt2|Tecpr1|Trim21|Nod2|Rnf5|Atp6v0a1|Ralb|Mapk3|Mtor|Washc1|Atf6|Sptlc1|Snx4|Clec16a|Atp13a2|Atg7|Npc1|Atg2a|Tbk1,Hi_vs_PBS
GOBP_POSITIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,8.96394059049164e-06,0.000276503090522088,0.593325476396405,-0.491216816480048,-1.89595846795376,99,Rack1|Hspa1a|Psen2|Hspa1b|Gabarap|Sumo2|Usp5|Sumo3|Sgta|Hspbp1|Ddrgk1|Stub1|Nop53|Vcp|Rbx1|Akt1|Bcap31|Dnajb2|Plk3|Prickle1|Cdk5rap3|Fbxw8|Traf7|Rad23a|Psen1|Fbxo22|Clu|Sirt6|Csnk1e|Csnk1d|Fbxw7|Tgfb1i1|Bag2|Sirt2|Nub1|Dda1,Hi_vs_PBS
GOBP_L_AMINO_ACID_METABOLIC_PROCESS,9.50933691545387e-06,0.000291601019648594,0.593325476396405,-0.438338727724922,-1.80230183268332,157,Park7|Pemt|Mthfd1|Ahcy|Got1|Mthfr|Got2|Asns|Aldh18a1|Egln2|Odc1|Mat1a|Bcat2|Slc25a12|Pfas|Gcdh|Phgdh|P4hb|Mccc2|P4ha1|Hdc|Ilvbl|Atf4|Asl|Dlst|Nos2|Nadsyn1|Mtap|Apip|Icmt|Bckdk|Gamt|Prdx4|Qdpr|Mri1|Spr|Shmt2|Fah|Cad|Noxred1|Nr1h4|Dglucy|Slc38a8|Enoph1|Pycr2|Thnsl2|Ppat|Kmo|Asnsd1|Tdh|Oat|Cdo1|Haao|Hal|Psat1|Aadat|Plod3|Ivd|Kyat3|Tha1|Nmnat2|Amdhd1|Sdsl|Pcbd1|Cbs|Asrgl1|Pipox|Gls2|Gclc|Kyat1|Gstz1|Atcay|Gad2|Mtrr|Shmt1,Hi_vs_PBS
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TRANSPORT,9.69603150389386e-06,0.000295587206022215,0.593325476396405,-0.368807152191935,-1.63307618914464,286,Rack1|Pard6a|Ppia|Hsp90ab1|Bag3|Ran|Anp32b|Vamp8|Gas6|Arf1|Ergic3|Oaz1|Bsg|Gck|Adcy8|Camk1|Tmem97|Irs2|F2rl1|Ptbp1|Ywhae|Apbb1|Nutf2|Bcap31|Ipo5|Pfkm|Oaz2|Itpr1|Vps28|Flna|Plk3|Hdac3|Chp1|Myrip|Uaca|Mavs|Emd|Tmed10-ps|App|Gper1|Rab34|Tm9sf4|Cacna1c|Psen1|Edem2|Commd1|Nmu|B3gat3|Hsp90aa1|Chp2|Rbm22|Sirt6|Dynll1|Prkaca|Hyal2|Ptpn5|Tnfrsf1a|Nnat|Nutf2-ps1|Nr1h4|Sfn|Tmem132a|Prkar1a|Tgfb3|Sirt3|Pla2g6|Gna11|Dctn1|Jup|Trim28|Gpr27|Cdc42|Gpld1|Nadk|Zpr1|Baiap3|Bad|Kif3a|Oxct1|Isl1|Atp13a2|Nkx6-1|Atg7|Cask|Pcsk1|Hnrnpm|Myh10|Cd81|Mapk14,Hi_vs_PBS
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY,1.0115020440302e-05,0.000306567450902873,0.593325476396405,-0.412657438334607,-1.77940044241753,203,Rack1|Rps3|Rangap1|Calm3|Bcar3|Gnb5|Nedd9|Ddrgk1|Rgs6|Rhoc|Hras|Rcc2|Prelid1|F2rl1|Vcp|Ndel1|Pla2g5|Akt1|Tiam1|Pkp4|Calm2|Lmf1|Map4k4|Crkl|Cldn4|Aph1a|Psenen|Pcna|Arhgap24|Stat3|Psap|Tbc1d30|Tax1bp3|Vsir|Wdr41|Rsu1|Foxj1|Arhgef7|Rcn3|Efna1|Chp2|Rasgrf1|Calm1|Ralbp1|Akt2|Smcr8|Itga6|Arap1|Ppargc1b|Cldn3|Rhoa|Adcyap1|Sgsm2|Pin1|Npnt|Agrn|Agtr1a|Ccl5|Evi5l|Thy1|Sgsm3,Hi_vs_PBS
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS,1.02480803504281e-05,0.000308804872062321,0.593325476396405,-0.455808766225611,-1.83218575263017,128,Rack1|Hspa1a|Psen2|Hspa1b|Gabarap|Sumo2|Usp5|Sumo3|Sgta|Hspbp1|Oaz1|Ddrgk1|Stub1|Nop53|Vcp|Rbx1|Akt1|Bcap31|Kcne2|Dnajb2|Rnf40|Plk3|Rnf185|Prickle1|Cdk5rap3|Fbxw8|Traf7|Dab2ip|Rad23a|Psen1|Fbxo22|Clu|Sirt6|Csnk1e|Csnk1d|Bag6|Fbxw7|Ubqln1|Tgfb1i1|Bag2|Sirt2|Ern1|Nub1|Dda1|Wfs1|Osbpl7,Hi_vs_PBS
GOBP_TRNA_MODIFICATION,1.0571895914305e-05,0.000316731571271678,0.593325476396405,-0.512166330325313,-1.93926168555333,86,Elp3|Thumpd1|Trmt61a|Elp5|Hsd17b10|Trmt12|Nsun2|Trmt10b|Trmt9b|Cdk5rap1|Akt1|Elp2|Trmt112|Ftsj1|Pus1|Mettl1|Wdr6|Trmt1|Yrdc|Osgep|Ctu1|Kti12|Mettl2|Elp6|Urm1|Tyw1|Dus4l|Dalrd3|Dph3|Dus3l|Trit1|Mtfmt|Ctu2|Trub1|Thg1l|Pus3|Trmt5|Bcdin3d|Dtwd1|Gon7,Hi_vs_PBS
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,1.09407520490509e-05,0.000325909373895443,0.593325476396405,-0.458946459837712,-1.84376083590719,125,Rack1|Rpl11|Hspa1a|Park7|Hsp90ab1|Eif3h|Psen2|Hspa1b|Gabarap|Sumo2|Usp5|Hspbp1|Ddrgk1|Stub1|Nop53|Ubxn1|Rad23b|Vcp|Rbx1|Akt1|Csnk2b|Dnajb2|Plk3|Prickle1|Fbxw8|Rad23a|Ubqln4|Ccar2|Psen1|Rybp|Commd1|Fbxo22|Clu|Sirt6|Csnk1e|Csnk1d|Gna12|Gipc1|Bag5|Bag6,Hi_vs_PBS
GOBP_MATURATION_OF_5_8S_RRNA,1.18882175659691e-05,0.000352120898701119,0.593325476396405,-0.672060875523737,-2.14521756058801,32,Rps21|Abt1|Eif6|Exosc2|Rcl1|Nsa2|Npm1|Ftsj3|Mak16|Fcf1|Bop1|Exosc10|Rrp15|Nol9|Las1l|Urb1|Pes1|Exosc9|Rrs1|Exosc4|Rpp40|Nop9|Kri1|Wdr12,Hi_vs_PBS
GOBP_METABOLIC_COMPOUND_SALVAGE,1.23801361664495e-05,0.000364619490597183,0.593325476396405,-0.617645292777173,-2.10880255407812,44,Uck2|Impdh2|Aprt|Pgm2|Slc35c1|Dguok|Dctd|Uckl1|Nadsyn1|Mtap|Impdh1|Apip|Mri1|Gmpr|Adsl|Slc2a1|Enoph1|Dnph1|Nmrk2|Upp1|Ampd2|Ada|Nmnat2|Adk,Hi_vs_PBS
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,1.28179636258486e-05,0.00037539350776151,0.593325476396405,-0.413608847169601,-1.7353225326548,171,Park7|Hsp90ab1|Bag3|Ran|Anp32b|Txn1|Rangap1|Nfkbia|Gas6|Ergic3|Ube2g2|Oaz1|Akap1|Camk1|Sirt7|Ywhae|Nolc1|Ndel1|Nutf2|Bcap31|Ipo5|Oaz2|Os9|Flna|Plk3|Nup54|Hdac3|Chp1|Cdk5|Uaca|Mavs|Emd|Gper1|Tm9sf4|Cdkn2a|Psen1|Ptpn1|Edem2|Commd1|Pkig|B3gat3|Hsp90aa1|Chp2|Snx3|Rbm22|Sirt6|Prkaca|Hyal2|Ptpn5|Tnfrsf1a|Nutf2-ps1,Hi_vs_PBS
GOBP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,1.29028877787762e-05,0.000375769575367375,0.593325476396405,-0.357097621609066,-1.60688635956307,303,Gadd45g|Ppia|Rpl11|Park7|Rps7|Cstb|Psen2|Midn|Prdx5|Rpl23|Cst3|Gla|Banf1|Prkrip1|Sort1|Mvp|Gapdh|Smpd1|Cln8|Ubxn1|Hras|Rcc2|Irs2|Cd300a|Nolc1|Cdk5rap1|Tmbim6|Akt1|Gadd45b|Gstp1|Dusp10|Gadd45a|Chp1|Cdk5rap3|Rgs2|Rpl5|Npm1|Mllt1|Dab2ip|Spry2|Tsc2|Pnkp|Rrp1b|Hspb1|Bscl2|Chmp6|Zfp36|Cdkn2a|Errfi1|Ccar2|Psen1|Ptpn1|Fem1a|Ormdl3|Pkig|Serpine1|Dusp3|Mapk8ip1|Ptpro|Gpsm1|Dnaja3|Hyal2|Bag5|Il1b|Eif4a2|Mad2l2|Prkar1a|Mapt|Bag2|Nprl2|Oxa1l|Trim27|Arl2|Thy1|Nosip|Cblc|Timp1|Zgpat|Angptl4|Slc8a3|Uchl1|Tmem132c|Nup62|Hexim2|Inpp5k|Coro1c|Akt1s1|Tinf2|Abl1|Gskip,Hi_vs_PBS
GOBP_IMPORT_INTO_THE_MITOCHONDRION,1.32340350989493e-05,0.000383272360949015,0.593325476396405,-0.579073667619219,-2.03505610083505,54,Tomm7|Psen2|Smdt1|Dnlz|Micu1|Grpel1|Akt1|Slc25a38|Timm23|Mcub|Itpr1|Mrpl18|Slc25a28|Tomm40|Slc25a39|Romo1|Spg7|Timm17a|Pam16|Sfxn2|Sfxn1|Timm44|Timm50,Hi_vs_PBS
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY,1.34278805351398e-05,0.000386737796849082,0.593325476396405,-0.435519078480729,-1.7907083806817,157,Rpl26|Rack1|Rps3|Tnfrsf12a|Park7|Rps7|Ppp1ca|Psen2|Sod1|Fis1|Ubb|Ctnna1|Bcl10|Maged1|Dedd2|Atf3|Itm2c|Camk2b|Becn1|Ppp2r1a|Bcap31|Rbck1|Traf7|Msx1|Dab2ip|App|Gper1|Steap3|Clu|Rad9a|Htra2|Pea15a|Hyal2|Bcl2l11|Ing5|Fbxw7|Bid|G0s2|Tnfsf11|Spop|Runx3|Faf1|Tnfsf12|Unc5b|Ltb|Lck|Daxx|Bad|Dapk3,Hi_vs_PBS
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,1.4582958786721e-05,0.000415353632590135,0.593325476396405,-0.458498902305322,-1.82909784970146,122,Rnf7|Slc25a5|Fis1|Ndufs1|Prelid1|Slc25a4|Hspd1|Vdac2|Triap1|Akt1|Ppp2r2b|Mfn2|Lmna|Smad3|Zfp13|Bak1|Gper1|Cdkn2a|Ccar2|Arrb2|Gpx1|Cd24a|Chchd10|Timm50|Pim2|Mllt11|Hip1r|Aifm2|Stpg1|Bcl2l11|Bid|Sfn|Pla2g6|Map3k1|Nol3|Ppif|Bcl2l1|Jtb|Wdr35|Bcl2a1d|Bad|Naif1|Higd1a|Bcl2l2|Ppp2cb,Hi_vs_PBS
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,1.46604773444437e-05,0.000415353632590135,0.593325476396405,-0.651425144459454,-2.14100167492866,37,Ndufa13|Tmem11|Timm13|Micu1|Timm10|Trmt10b|Timm22|Oma1|Uqcc3|Romo1|Chchd6|Chchd10|Samm50|Immt|Dnajc11|Afg3l1|Oxa1l|Timm29|Bcs1l|Letm1|Cox18,Hi_vs_PBS
GOBP_POSITIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR,1.46604773444437e-05,0.000415353632590135,0.593325476396405,-0.651933132991341,-2.14267125171252,37,Rpl26|Rps15|Rpl11|Rps20|Rpl37|Rpl37rt|Rps7|Rpl23|Ubb|Znhit1|Ppp1r15a|Cdk5rap3|Msx1|Cdkn2a|Steap3,Hi_vs_PBS
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,1.48280692642497e-05,0.000417830946348832,0.593325476396405,-0.324417588388385,-1.51892847652195,449,Rack1|Park7|Midn|Txn1|Vamp8|Erp29|Anxa5|Rangap1|Mrln|Ywhaq|Cd74|Fis1|Calm3|Nfkbia|Gnb5|Cartpt|Pfkl|Ube2g2|Oaz1|Fkbp1b|Gck|Pim3|Lgals3|Akap1|Lrpap1|Fabp5|Cry2|Irs2|F2rl1|Cbarp|Ywhae|Idh2|Cd300a|Tmbim6|Gnai2|Akt1|Cryab|Atp9a|Oaz2|Kcne2|Mcub|1810037I17Rik|Calm2|Os9|Iscu|Zfas1|Map1b|Hdac3|Anxa2|Chp1|Edn1|Map4k4|Rgs2|Cdk5|Abca2|Ptpmt1|Crhbp|Rgs4|Arl6ip5|Wwp2|Tsc2|Ankrd27|Edn2|Scamp5|Hmgb1|Commd1|Atf4|Wdr41|Tspo|Nmu|Grp|Ndufaf2|Pnkd|Pkig|Rbm10|Abca7|Arhgap1|Calm1|Snx3|Yrdc|Tcp11|Akt2|Smcr8|Sirt6|Sar1a|Pea15a|Cyp51|Chga|Arfip1|Hrc|Tnfrsf1a|Adcyap1|Gstm7|Vdac1|Neo1|Nucb2|Oprm1|Il1b|Ubqln1|Agrn|Madd|Grk2|Mapt,Hi_vs_PBS
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,1.52453572973172e-05,0.000427279825757606,0.593325476396405,-0.480263757293827,-1.87817357497842,108,Rack1|Hspa1a|Psen2|Hspa1b|Gabarap|Sumo2|Usp5|Sgta|Hspbp1|Oaz1|Ddrgk1|Stub1|Nop53|Vcp|Rbx1|Akt1|Bcap31|Kcne2|Dnajb2|Rnf40|Plk3|Rnf185|Prickle1|Fbxw8|Dab2ip|Rad23a|Psen1|Fbxo22|Clu|Sirt6|Csnk1e|Csnk1d|Bag6|Fbxw7|Ubqln1|Bag2|Sirt2|Ern1|Nub1|Dda1|Wfs1|Osbpl7,Hi_vs_PBS
GOBP_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,1.63154930980247e-05,0.000454827088342261,0.575610261071129,-0.612297318606986,-2.09054317167674,44,Uck2|Impdh2|Gart|Aprt|Atic|Paics|Dut|Pfas|Dguok|Nme1|Dctd|Uckl1|Impdh1|Nme2|Gmpr|Adsl|Shmt2|Dhodh|Cad|Ppat|Upp1|Ampd2|Umps|Ada,Hi_vs_PBS
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM,1.68385832337579e-05,0.000466912417008405,0.575610261071129,-0.554444898363518,-2.01068236010016,65,Rps19|Rpl30|Gapdh|Lgals3|Ccl27a|Cxcl14|F2rl1|Hmgn2|Fcer2a|Csnk2b|Ninj1|Nlrp6|Romo1|Nos2|Nkg7|Pcyox1l|Clec7a|Pi4ka,Hi_vs_PBS
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,1.75116372935695e-05,0.000482857960786714,0.575610261071129,-0.337180832615352,-1.5518692002658,392,Hspa8|Rps19|Mif|Hspa1b|Mfhas1|Pqbp1|Xrcc6|Xrcc5|Pvr|Cd74|Gpr108|Nfkbia|Phb2|Banf1|Usp27x|Zdhhc4|Lamp1|Bcl10|Stat5b|Nop53|Ecsit|Hspd1|F2rl1|Ywhae|Sec14l1|Cd300a|Becn1|Tnip3|Pla2g5|Akt1|Flot1|Ipo5|Clpb|Bpifb1|Slc15a4|Ninj1|Nlrp6|Nono|Ly86|Rnf185|Trim3|Nlrp10|Emilin1|Mavs|Stat5a|Dab2ip|Kat5|App|Polr3d|Sqstm1|Rab34|Gdi1|Zbp1|Ywhag|Hmgb1|Znfx1|Abhd17a|Arrb2|Lag3|Cd24a|C1qbp|Crtam|Clec7a|Polr3b|Smpdl3a|Fosl1|Hsp90aa1|H2-M3|Nagk|Rnf34|Ap3b1|Mapkapk3|Bmp6|Tarbp2|Tlr12|Cadm1|Nlrp1a|Rela|Mmp12|Elp6|Nr1h4|Oas1c|Ubqln1,Hi_vs_PBS
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,1.7636914068821e-05,0.000482857960786714,0.575610261071129,-0.55965216880959,-1.98931303237989,58,Rack1|Ppia|Park7|Rnf7|Sod1|Ctnnb1|Nono|P4hb|Trap1|Aldh2|Uaca|Arl6ip5|Hspb1|Atf4|Gpx1|Stk25|Bag5|Fbxw7|Ubqln1|Mapt|Nol3|Daxx|Gskip,Hi_vs_PBS
GOBP_FATTY_ACID_BETA_OXIDATION,1.76915155400465e-05,0.000482857960786714,0.575610261071129,-0.54424212370428,-1.99842302011935,71,Dbi|Hadha|Hsd17b4|Hsd17b10|Irs2|Etfb|Akt1|Acadvl|Bdh2|Acaa1a|Gcdh|Etfdh|Acsl5|Mfsd2a|Lonp2|Acox2|Acox3|Akt2|Ech1|Acox1|Hadhb|Pex5|Echs1|Acad11|Acat1|Eci1|Hadh|Acoxl|Mtor|Ivd|Cpt2|Cpt1a|Decr1,Hi_vs_PBS
GOBP_PROTEIN_TRANSMEMBRANE_IMPORT_INTO_INTRACELLULAR_ORGANELLE,1.82371517758844e-05,0.00049405340209234,0.575610261071129,-0.634344123093522,-2.09887226799591,39,Hspa8|Tomm7|Dnlz|Grpel1|Hspd1|Timm23|Tomm40|Romo1|Lonp2|Timm17a|Pam16|Timm44|Timm50|Pex26|Pex5|Timm17b|Dnajc19|Grpel2|Pex14|Trim37|Pex6|Gfer,Hi_vs_PBS
GOBP_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI,1.82912539044354e-05,0.00049405340209234,0.575610261071129,-0.707497987043795,-2.15257720441458,27,Trappc3|Trappc1|Trappc5|Pef1|Trappc2l|Tmed9|Ap1ar|Trappc6a|Tmed10-ps|Sar1a|Klhl12|Pdcd6|Trappc4|Arfgap2|Arfgap3|Trappc12|Sec16a|Preb,Hi_vs_PBS
GOBP_CYTOCHROME_COMPLEX_ASSEMBLY,1.87094877686247e-05,0.000502745153287839,0.575610261071129,-0.655747975132091,-2.1007927916441,33,Uqcrc1|Uqcc2|Surf1|Coa3|Taco1|Cox14|Uqcc1|Uqcc3|Coa7|Cox19|Coa4|mt-Co3|Pet100|Slc25a33|Fastkd3|Bcs1l|Cox18|Lyrm7,Hi_vs_PBS
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,1.98415283274236e-05,0.000530430190619792,0.575610261071129,-0.446333685747161,-1.79409936916415,128,Ndufs8|Atp6v1f|Atp1a1|Slc25a5|Ndufv1|Uqcrh|Phb2|Ndufa10|Ndufs2|Surf1|Ndufa2|Atp6v0a2|Tmco3|Ndufs3|Atp6v0e|Slc25a3|Ndufs1|Atp4a|Atp6v0c|Atp6ap1|Slc25a4|Atp6v0e2|mt-Co2|Ndufs7|Taco1|Slc25a12|Slc15a4|Atp6v0d1|Ndufb7|Slc9a9|Atp6v0b|Clcn3,Hi_vs_PBS
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION,2.02686358762888e-05,0.000539083667464762,0.575610261071129,-0.60976679625585,-2.0819033065962,44,Tomm7|Fkbp8|Slc25a5|Cdc37|Rnf41|Stub1|Dele1|Slc25a4|Cttn|Tspo|Htra2|Ambra1|Vdac1|Fbxw7,Hi_vs_PBS
GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT,2.0927764213684e-05,0.000553789009370226,0.575610261071129,-0.69141777312769,-2.15102175778267,29,Cope|Trappc3|Copa|Vti1b|Copz1|Cog2|Vti1a|Gosr2|Copg1|Copg2|Copb2|Gabarapl2|Copz2|Cog7,Hi_vs_PBS
GOBP_FATTY_ACID_METABOLIC_PROCESS,2.15741174834902e-05,0.000568009466875932,0.575610261071129,-0.337193127341375,-1.546453562321,377,Mif|Dbi|Gstm2|Pgk1|Cd74|Hadha|Eif6|Hsd17b4|Hsd17b10|Gpat4|Ndufs6|Acly|Ptgr2|Fabp5|Irs2|Tecr|Lipg|Etfb|Pla2g5|Akt1|Acadvl|Akr1c14|Bdh2|Acaa1a|Gcdh|Lypla2|Adipor1|Gstp1|Etfdh|Ankrd23|Edn1|Amacr|Acsl5|Adh5|Mfsd2a|Edn2|Lonp2|Alox8|Acot7|Pecr|Nfe2l1|Prkag1|Ilvbl|Acss2|Cyp1a1|Gpx1|Acox2|Bckdk|Klhl25|Mgst3|Comt|Acsl1|Hacd3|Acox3|C3|Akt2|Degs1|Ces1a|Echdc3|Mid1ip1|Ech1|Acox1|Decr2|Elovl5|Gstm1|Ptges2|Gpx4|Tnfrsf1a|Acsl6|Fasn|Cyb5a|Gstm7|Ces1e|Alox15|Nucb2|Il1b|Naaa|Alkbh7|Hadhb|Acot8|Pex5|Thnsl2|Tbxas1|Echs1|Cyp2s1|Sirt2|Acad11|Cpt1c|Adipor2|Cyp2j6|Acat1|Eci1|Hadh|Cryl1|Tmem135|Ces2e|Ephx1|Acoxl|Mtor|Ppargc1a|Ivd|Fads2|Cpt2|Mecr|Ghsr|Gstm4|Mapk14|Cpt1a|Aig1|Pck2|Decr1|Elovl7|Acnat1|Acaca|Nudt7|Akr1cl|Slc27a4,Hi_vs_PBS
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,2.21090665288287e-05,0.000579168662385848,0.575610261071129,-0.445016736889736,-1.78880571289357,128,Hsp90ab1|Vamp8|Slc3a2|Cd74|Slc7a1|Vps37b|Gas6|Chmp2a|Ddb1|Bsg|Vps4a|Chmp4b|Smpd1|Dynlt1b|Hspd1|Becn1|Akt1|Ctsb|Chmp3|Fuca2|P4hb|Vps16|Chmp6|Hmgb1|Chmp1a|Chmp7|Vps18|Ilf3|Hyal2|Dynlt1f|Bcl2l11|Ist1|Agtr1a|Rnasek|Cldn6|Grk2|Vapb|Jpt2|Cd4|Dag1|Nectin4|Cldn9|Bad|Npc1|Cd81|Slc20a2|Myh9|Exoc7|Kpna6|Trim38|Dynlt1c|Tsg101|Slamf1|Trim11|Siglec1|Avpr1b|Lgals1,Hi_vs_PBS
GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS,2.25959512502932e-05,0.000588963469338892,0.575610261071129,-0.48024291111704,-1.854794623724,96,Sik1|G6pdx|Pgam1|Pgk1|Akr1a1|Tpi1|Got1|Ddb1|Gck|Gapdh|Mdh2|Mdh1|G6pc3|Atf3|Sirt7|Slc25a11|Eno1|Pgd|Kat2a|Gpi1|Prkag1|Eno2|Atf4|Stk11|Slc25a13|Sirt6|Prkaca|Gpd2|Oprm1|Aldoc|Cyp2j6|Sord|Fbp1|Mst1|Gulo|Fbp2|Ppargc1a,Hi_vs_PBS
GOBP_FATTY_ACID_CATABOLIC_PROCESS,2.43207806798364e-05,0.000630767311860634,0.575610261071129,-0.478379452259663,-1.84640986012259,99,Dbi|Hadha|Hsd17b4|Hsd17b10|Irs2|Etfb|Akt1|Acadvl|Bdh2|Acaa1a|Gcdh|Etfdh|Acsl5|Mfsd2a|Lonp2|Acot7|Ilvbl|Acox2|Acox3|Akt2|Ech1|Acox1|Decr2|Hadhb|Acot8|Pex5|Echs1|Acad11|Acat1|Eci1|Hadh|Acoxl|Mtor|Ivd|Cpt2|Cpt1a|Aig1|Pck2|Decr1|Nudt7|Slc27a4,Hi_vs_PBS
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE,2.45529768173103e-05,0.000633636971032864,0.575610261071129,-0.703822156872395,-2.14139341537326,27,Ndufa13|Mtch1|Timm13|Timm10|Trmt10b|Timm22|Tomm40|Tomm22|Romo1|Samm50|Hsp90aa1|Ap3b1|Oxa1l|Timm29|Bcs1l|Cox18,Hi_vs_PBS
GOBP_VESICLE_TARGETING,2.56992978485065e-05,0.000659952904848594,0.575610261071129,-0.552722352509148,-1.96468063631898,58,Ykt6|Trappc3|Trappc1|Trappc5|Pef1|Exoc3|Trappc2l|Stard3|Tmed9|Ap1ar|Chp1|Trappc6a|Tmed10-ps|Psen1|Sar1a|Klhl12|Pdcd6|Trappc4|Trappc9|Stard3nl|Arfgap2|Arfgap3|Trappc12|Sec16a|Preb|Trappc10|Exoc6|Exoc7,Hi_vs_PBS
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING,2.6225269817088e-05,0.000670158488021959,0.575610261071129,-0.59117361593497,-2.04949531069641,49,Hspa8|Clns1a|Prmt5|U2af2|Hnrnpk|Snrnp70|Eif4a3|Prpf19|Khdrbs3|Snw1|Zfp64|Ncl|Rbm20|Rbm22|Prdx6|Rbmxl1|Celf3|Rbm3|Dazap1|Cirbp|Exosc10|Ern1|Zpr1|Thrap3,Hi_vs_PBS
GOBP_MUSCLE_CONTRACTION,2.66859878211232e-05,0.000675310944230656,0.575610261071129,-0.349647360464536,-1.5724064820608,306,Myl6|Nr4a1|Psen2|Sod1|Atp1a1|Anxa6|Myl4|Aldoa|Calm3|Fkbp1b|Ndufs6|Tacr1|Stub1|Tmod1|Stac|Tpm3|Cttn|Apbb1|Homer1|Tmem38a|Eno1|Kcne2|Kcnj5|Calm2|Scn11a|Zfas1|Flna|Srf|Edn1|Chrnb2|Rgs2|Scn5a|Pde4b|Grcc10|Scn10a|Gper1|Myl2|Edn2|Cacna1c|Gpd1l|Cxcr4|Bbs2|Nmu|Ormdl3|Hsp90aa1|Cacna1g|Calm1|Tnnt1|Dbn1|Hsbp1|Rhoa|Chga|Jsrp1|Tnni2|Cacnb2|Chrna1|Npnt|Setd3|Ednrb|Scn2b|Dmpk|Agrn|Grk2|Ehd3|Kcne4|Htr1d|Pla2g6|Tpm1|Kbtbd13|Tpm4|Jup|Gaa|Kcnip1|Chrne|Trpv4|Ryr2|Kcnd2|Slc8a3|Glra1|Lck|Myh14|Mtor|Myh7|Ada|Smpd3|Adora1|Kcnd3|Kit|Ghsr,Hi_vs_PBS
GOBP_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS,2.6670335239556e-05,0.000675310944230656,0.575610261071129,-0.775433389867823,-2.19447792565976,18,Uck2|Dctpp1|Nme6|Dut|Nme1|Nme2|Nme7|Ctps2|Cad|Dtymk,Hi_vs_PBS
