pathway,pval,padj,log2err,ES,NES,size,leadingEdge,contrast
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,0.00173653190550387,0.0128222957838409,0.45505986738723,-0.312074644363375,-1.40684231911385,297,Rps3|Ddrgk1|Irs2|Gas6|Actb|H2-Eb1|Mif|Hmces|Cd74|Smarcb1|Flot2|Itpkb|Ap3d1|Ywhag|H2-M3|Trp53bp1|H2-Ab1|Sox13|Kat5|Smarcc2|Tacr1|Ephb4|Chrnb2|Ephb6|Klhl25|Smarca4|Slc7a1|Smarca2|H2-DMa|Actl6a|Dnaja3|Abl1|Thy1|Sart1|Ephb2|Lck|Mlh1|Stat5b|H2-T23|Vsir|Cd4|Dusp10|Zbtb7b|Stat5a|Cd81|Brd2|Efnb1|Il6st|Xrcc6|Abl2|Smarcd3|Mmp14|Ambra1|Prkcz|Il4ra|Il23a|Sirpa|Tnip2|Rara|Nlrp3|Smarcd1|Bloc1s3|Irf1|Actl6b|Ihh|Mad2l2|Bcl6|Axl|Stat6|Tcf3|Spn|Ccl2|H2-Aa|Ap3b1|Ighm|Hspd1|Slamf1|Bad|Zfp609|Zfp335|Nfkbid|Ighd|Fcho1|Jak3,Lo_vs_PBS
GOBP_NUCLEIC_ACID_CATABOLIC_PROCESS,0.00174062749962063,0.0128343580700457,0.45505986738723,-0.305570386524388,-1.38222766942208,312,Gspt2|Fxr2|Tent5b|Ddx49|Zfp36|Hspa1a|Wdr82|Dxo|Hspa1b|Trir|Ptbp1|Lsm4|Tut1|Rnps1|Exosc2|Rbm10|Elob|Tesk1|Rnaseh2a|Ago1|Zcchc17|Cidea|Dbr1|Smg8|Csdc2|Gtpbp1|Gas5|Cirbp|Edc4|Mrto4|Ncbp2|Arid5a|Zswim8|Mettl3|Eif4a3|Apex1|Thrap3|Zc3h12d|Zc3h18|Lsm6|Mlh1|Exosc5|Mov10|Larp1|Slc11a1|Hnrnpab|Mtor|Samd4b|Zhx2|Supv3l1|Exosc1|Cnot8|Pym1|Smg6|Pop1|Dnd1|Mex3d|Tent4a|Ybx1|Ctif|Vegfa|Sidt2|Vim|Dcps|Btg2|Pias4|Rexo4|Carhsp1|Upf3a|Phax|Lin28b|Exog|Tnrc6c|Exosc10|Pum1|Exosc4|Magohb|Cnot10|Mapkapk2|Khsrp|Zpr1|Rbm8a|Exosc9|Rbm38|Smg5|Casc3|Lsm14b|Tbrg4|Edc3|Lsm5|Upf1|Bax|Gdnf|Slfn14|Ttc5|Igf2bp2|Exosc7|Gtpbp2|Dis3l2|Tut7|Zc3h14|Ago2|Snd1|Zc3h4|Axin2|Rnaset2b|Pkp3|Rbm8a2|Mettl14|Rnaseh1|Smg7|Foxl2|Pelo|Blvra|Brf1,Lo_vs_PBS
GOBP_REGULATION_OF_BLOOD_CIRCULATION,0.00174578029967231,0.0128541704833217,0.45505986738723,-0.322469131800122,-1.43003353806732,253,Pebp1|Calm3|Akt1|Thra|Dsp|Myh7|Slc4a3|Grk2|Slc1a1|Gnai2|Stub1|Ptpn1|Flna|Atp1a1|Chga|Ehd3|Glp1r|Agrn|Srebf1|Tacr1|Rgs4|App|Dmpk|Cx3cl1|Gnao1|Ace|P2rx4|Abl1|Snta1|Mc3r|Kcne2|Fkbp1b|Drd2|Gch1|Kcnj5|Dock5|Tpm1|Dusp5|Gaa|Faah|Cacna1c|Casr|Rnf207|Scn5a|Jup|Scn10a|Gpd1l|Oxtr|Hcn4|Itga9|Hopx|Adrb2|Adora1|Smad7|Bin1|Per2|Src|Kcnq1|Scn2b|S100a1|Gsk3a|Rbfox2|Adm|Avpr1b|Calm2|Adrb1|Kcnh2|Edn1|Slc9a1|Kcna5|Tbx2|Rgs2|Trpm4|Rhoa|Scn1b|Apln|Asic2,Lo_vs_PBS
GOBP_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS,0.00176307909348032,0.0129632317550252,0.45505986738723,-0.64577652734009,-1.8272344421603,20,Park7|Daxx|Map3k5|Pink1|Ctnnb1|Fzd1|Nono|Parp1,Lo_vs_PBS
GOBP_CARBOHYDRATE_TRANSPORT,0.00177931878079364,0.0130642095834891,0.45505986738723,-0.379654769786054,-1.51294765683998,120,Irs2|Sort1|Slc27a4|Akt1|Nr4a3|Rtn2|Grk2|Mfn2|Zdhhc7|Adipor2|Repin1|Slc45a1|Tsc2|Slc27a1|Slc2a3|Gpc3|Ace|Smpd3|Sirt6|Aspscr1|Pea15a|C1qtnf12|C3|Clip3|Capn10|Fabp5|Trib3|Erbb3|Tert|Tsc1|Ptpn11|Mapk14|Slc50a1|Ak1|Acacb|Slc2a1|Myc|Mfsd2a|Gsk3a,Lo_vs_PBS
GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,0.00178431226223812,0.0130824470085054,0.45505986738723,-0.459236980043761,-1.66102446612769,63,Park7|Ahcy|Fosl2|Abcc1|Ephb6|Fcgr3|Gpx1|Notch1|C3|H2-T23|Notch2|Mkrn2|Cd81|Psmb4|Spn|A2m|Cd68|Ighg1|Rab44,Lo_vs_PBS
GOBP_REGULATION_OF_HORMONE_SECRETION,0.00179658403347189,0.0131539221439452,0.45505986738723,-0.312622668402042,-1.40738260284259,302,Midn|Pim3|Irs2|Cry2|Gnas|Pfkm|Vamp8|Lrp5|Hfe|Baiap3|Pfkl|Nlgn2|Tiam1|Nadk|Fgfr1|Mfn2|Adcy5|Map4k4|Ptbp1|Gipr|Prkaca|Cpt1a|Anxa5|Jagn1|Glul|Cartpt|Chga|Glp1r|Rab11fip3|Gck|Ucp2|Srebf1|Tacr1|Itpr1|Gpld1|Crhr1|Gnao1|Myh9|Sirt6|Madd|Fgfr4|Nnat|C1qtnf12|Fkbp1b|Drd2|Gnaz|Psmd9|Nr1d1|Atg7|Capn10|Sirt3|Slc25a22|Gper1|Cacna1c|Casr|Sidt2|Inhbb|Ptpn11|Gna11|Uqcc2|Aacs|Rab11fip1|Lrp1|Arhgef7|Anxa7|Stim1|Adcy8|Pla2g6|Ndufaf2|Kcnb1|Adora1|Per2|Orai1|Kcnq1|Brsk2|Pck2|Ensa|Hadh|Bad|Ano1|Chd7|Tspo|Kiss1r|Pomc|Hcfc1|Sfrp1|Edn1|Rab11fip5|Slc8b1|Trpm4|F2rl1|F2rl2|Rac1|Apln|Kalrn|Itsn1|Rptor|Foxl2|Arrb1|Scg5|Kcnj6|Bmp6|Tunar|Nkx6-1,Lo_vs_PBS
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS,0.00180337864276588,0.0131759703436531,0.45505986738723,-0.433074796392882,-1.62294985267614,75,Hspa8|Sod1|Gas6|Lyar|Abca7|Rab27a|Lman2|Fcgr3|Calr|Myh9|C2|Slc11a1|C3|Dnm2|Ano6|Rapgef1|Bcr|Myo18a|Sirpa|Lrp1|Plcg2|Cyba|Ccl2|Pla2g5|Pros1|Ighg1|Arap1,Lo_vs_PBS
GOBP_RECEPTOR_CATABOLIC_PROCESS,0.00180465045566244,0.0131759703436531,0.45505986738723,-0.573279582348942,-1.76209172887139,29,Abca2|Becn1|Ptpn1|Anxa2|Lgmn|Apoe|Rnf43|Gprasp1|Mvb12a|Git1|Pik3r4|Furin|Capn1|Dtx3l|Cdk5,Lo_vs_PBS
GOBP_AMIDE_BIOSYNTHETIC_PROCESS,0.00182318510619896,0.0132926768651961,0.45505986738723,-0.356302747344797,-1.47569013875589,152,Cers5|Vdac1|B4galt5|Cers2|Slc1a1|Ggt7|Acot7|Mecr|Asl|Pemt|Sptlc1|Acly|B4galt3|Smpd3|Acss2|St6galnac6|Abca8a|Ass1|St6galnac3|Pgk1|B4galnt1|Sirt3|Acsl5|Nans|Sptlc3|Elovl1|Carns1|Sptlc2|Hagh|Fh1|Pla2g6|Coasy|Sphk2|Acacb|Pank1|Ppcdc|Degs2|Bckdk|St8sia3|Mlycd|Elovl5|Degs1|Arg2|Ormdl2|Ggt5|Cers4|Prkcd|Pdk2|Ormdl3|St3gal3,Lo_vs_PBS
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.00183153355314199,0.0133348944309067,0.45505986738723,-0.376571168912626,-1.52941928172589,131,Cfl1|Map1s|Add1|Atxn7|Wdr1|Camsap1|Igf1r|Gas2l1|Eif5a|Capzb|Phf23|Tmod1|Map2|Tecpr1|Apc2|Gsn|Sptb|Map1b|Dbnl|Myh9|Ubqln4|Katnb1|Lima1|Cln3|Evl|Tpm1|Cib1|Dmtn|Smcr8|Flii|Spef1|Clasp1|Ccdc88c|Add2|Dstn|Arhgef2|Mid1ip1|Sptan1|Adrb2|Per2|Tbc1d25|Hdac6|Capg|Specc1l|Upf1|Trpv4|Rubcn|Ogfod1|Arpc2,Lo_vs_PBS
GOBP_RESPONSE_TO_DECREASED_OXYGEN_LEVELS,0.00184037923216687,0.0133433893425395,0.45505986738723,-0.300926350032446,-1.36921641875195,336,Fosl2|Egln2|Prmt2|Nop53|Tmbim6|Akt1|Nr4a2|Lonp1|Ddit4|Cldn3|Camk2g|Slc1a1|Pygm|Smad3|Arnt2|Becn1|Ptpn1|Usp19|Hmox2|Daxx|Pdlim1|Cpt1a|Txn2|Eno1|Slc29a1|Itpr2|Srf|Ece1|Aldh3a1|Phb2|Tsc2|Ucp2|Stat3|Itpr1|Chrnb2|Crhr1|Pgf|Pink1|Eef2k|Tgfb3|Ace|Comt|Lmna|Acaa2|Cryab|Agtrap|Notch1|Alad|Drd2|Scap|Mtor|Pgk1|Nol3|Hp1bp3|Ercc2|Map1lc3a|Vasn|Xrcc1|Ercc3|Tert|Nono|Casr|Mmp14|Cpeb1|Vegfa|Egr1|Suv39h1|Tsc1|Tm9sf4|Chrna4|Dnmt3a|Pld2|Sirt2|Oxtr|Cygb|Adrb2|Casp9|Slc39a12|Gnb1|Adora1|Vegfb|Src|Wdr83|Cbs|Slc2a1|Ccl2|Myc|Ubqln1|Bad|Adm|Adsl,Lo_vs_PBS
GOBP_STEM_CELL_DIFFERENTIATION,0.00184021583962548,0.0133433893425395,0.45505986738723,-0.317787199782079,-1.41170669269488,265,Xrcc5|Cdh2|Mapk3|Cfl1|Zfp36|Fgfr1|Sema3e|Lama5|Folr1|Rbbp7|Nolc1|Srf|Otud5|Kat5|Smo|Pef1|Stat3|Ankrd11|Ltbp3|Fgfr2|Sema3f|Chd4|Gak|Prickle1|Men1|Mettl3|Fbxo21|Sirt6|Coro1c|Mta2|Ctnnb1|Lbh|Fzd1|Notch1|Mbd3|Phf5a|Sema4c|Pwp1|Gatad2a|Msx1|Vsir|Kit|Ercc2|Sema4b|Sema6a|Tcof1|Tacstd2|Efnb1|L3mbtl2|Mta3|Ccdc88c|Yap1|Mapk14|Pum1|Ndufs6|Sema6b|Esrrb|Setd6|Lmbr1l|Sox6|Prdm4|Jarid2|Mtch2|Hdac1|Rps7|A2m|Ncoa3|Gdnf|Aldh1a2|Sfrp1|Nelfb|Epcam|Trp53|Sox5|Edn1|Smyd5|Radil|Sema6c|Tbx3|Slc9a1|Tbx2,Lo_vs_PBS
GOBP_POSITIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,0.00183926062839784,0.0133433893425395,0.45505986738723,-0.616148912587211,-1.83071538395604,24,Ddrgk1|Aph1a|Cldn3|Stat3|Vcp|Prelid1|Vsir|Cldn4|Rcn3|Ncstn,Lo_vs_PBS
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.00185407932570658,0.0134240493401505,0.45505986738723,-0.294315808488665,-1.35041113581431,377,Hspa8|Ddrgk1|Tmbim6|Vamp8|Nr4a3|Gpi1|Hfe|Mif|Hmces|Cd74|Lamp1|Hk1|Stxbp1|Cuedc2|Arrb2|Ywhag|H2-M3|Phb2|Trp53bp1|Crhr1|Pvr|Fcgr3|Tgfb3|Gprc5b|Arid5a|Slc15a4|Itgb2|Mavs|Cadm1|Ephb2|Mlh1|H2-D1|Rps19|Nectin4|Supt6|Stat5b|C3|H2-T23|Loxl3|Vsir|Kit|Bcr|Dusp10|Zbtb7b|Stat5a|Cd81|Brd2|Myo18a|Lgals3|Tap2|Prkcz|Masp1|Il4ra|Tnfaip3|Il23a|Rara|Pld2|Nlrp3|Mapkapk2|Irf1|Plcg2|Ppl|Sphk2|Irf5|Mad2l2|Atg9a|Bcl6|Smad7|Axl|Stat6|Spn|Ccl2|Inava|Pkn1|Evpl|Pla2g5|Ighm|Hspd1|Slamf1|D6Wsu163e|A2m|H2-K1|Itgam|Nectin2|Nfkbid|Hpx|Jak3|Ighg1|Pomc|Stxbp2|Gfer|Klhl22|C1qbp|Serping1|H2-DMb1|Trpm4|F2rl1|Panx1|Pkp3|Abr|Tyrobp|Cd96|Vav1|Twist2|Cxcl1|Hmox1|Lbp|Sash3|Grn|Tbx21|Ticam1|Nod1|Gab2|Cd300a|Epx|Ddx21|Ptpn6|Appl2|Galnt2|Fcer1g|Nppc,Lo_vs_PBS
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,0.00187082225249056,0.0135264859947757,0.45505986738723,-0.445313754657286,-1.64829997220516,68,Rcc2|Cfl1|Actg1|Smad3|Map4k4|Ldb1|Sdc4|Myoc|Limch1|Myh9|Abl1|Thy1|Coro1c|Dmtn|Poldip2|Fam107a|Mmp14|Vegfa|Dusp3|Clasp1|Tsc1|Ptpn11|Lrp1|Lamtor2|Dapk3|Iqsec1|Src|Iqgap1|Vcl|Dlc1|Rhod|Camsap3|Ptpra|Rac1,Lo_vs_PBS
GOBP_TYPE_2_MITOPHAGY,0.00187396365912232,0.0135304329016685,0.45505986738723,-0.704232758420099,-1.85988444762411,15,Vdac1|Cdc37|Mfn2|Tomm7|Mul1|Pink1|Optn,Lo_vs_PBS
GOBP_HUMORAL_IMMUNE_RESPONSE,0.00188629260335281,0.0135719928496489,0.45505986738723,-0.358033771705416,-1.47899616362971,151,Cxcl14|Fau|Gapdh|Rpl30|Romo1|Hmgn2|App|Cx3cl1|H2-DMa|Rnase4|C2|Notch1|Rps19|C3|Fam3a|H2-T23|Notch2|Dmbt1|Cd81|Wfdc2|Lgals3|Masp1|Pla2g6|Ppl|Tfe3|Ccl2|C1qa|Evpl|Cfi|Krt1|Ighm|A2m|Rarres2|Adm|Hpx|Ighg1|Pomc|C1qbp|Serping1|Ccl27a|Tfeb|Bpi|Ptpn6|Ppbp|Ccl4|Tnfrsf21|C1qc|Ang|C8g|Pf4|C1rl|Cxcl13|Susd4|Gimap5|Gata6,Lo_vs_PBS
GOBP_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION,0.00188695003052927,0.0135719928496489,0.45505986738723,-0.504907237222052,-1.70284507379597,44,Fkbp8|Vdac1|Cdc37|Rnf41|Stub1|Cttn|Tomm7|Mul1|Srebf1|Pink1|Slc25a5|Dele1|Usp30|Ambra1|Hdac6|Gsk3a|Tspo|Trp53,Lo_vs_PBS
GOBP_UV_PROTECTION,0.00188753017763197,0.0135719928496489,0.45505986738723,-0.780757024875437,-1.84140338119124,10,Ercc1|Sdf4|Gpx1|Ercc2|Ercc3,Lo_vs_PBS
GOBP_REGULATION_OF_PROTEIN_MATURATION,0.00189511864538004,0.0135943335806785,0.45505986738723,-0.463746240766873,-1.66795699644966,62,Rps6ka2|Ppp1r15a|Prkaca|Eno1|Anxa2|Timm17a|Spon1|Gsn|Myh9|Serpine1|Snx12|Cln3|Fuz|Glg1|Ctsz|Mmp14|Ctnnd1|Src|Furin|Notch4|Tmem98|Gas1|Ldlrad3|Meltf|Ift52,Lo_vs_PBS
GOBP_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY,0.00189585277443954,0.0135943335806785,0.45505986738723,-0.733225702614589,-1.81102892746749,12,Ddrgk1|Cldn3|Stat3|Cldn4|Timp3|Timp2,Lo_vs_PBS
GOBP_POSITIVE_REGULATION_OF_HORMONE_SECRETION,0.00189939185754276,0.0136010024084759,0.45505986738723,-0.343268775035294,-1.4613490735749,178,Irs2|Gnas|Pfkm|Vamp8|Hfe|Baiap3|Nlgn2|Nadk|Fgfr1|Mfn2|Ptbp1|Gipr|Prkaca|Glul|Glp1r|Gck|Tacr1|Itpr1|Gpld1|Myh9|Sirt6|Fgfr4|Nnat|C1qtnf12|Drd2|Psmd9|Atg7|Capn10|Sirt3|Gper1|Cacna1c|Casr|Inhbb|Ptpn11|Gna11|Aacs|Lrp1|Arhgef7|Anxa7|Stim1|Adcy8|Pla2g6|Orai1|Pck2|Bad|Ano1|Kiss1r|Hcfc1|Edn1|Trpm4|F2rl2|Rac1|Apln|Itsn1|Foxl2|Arrb1|Bmp6|Tunar|Nkx6-1|Nucb2|Nr0b2|Ffar4|Runx1|Prkar1a|Mlxipl|Nmb|Doc2b|Cacna1d|Mcu,Lo_vs_PBS
GOBP_PLACENTA_DEVELOPMENT,0.00190736828032351,0.0136393838756193,0.45505986738723,-0.348392720918498,-1.47873530754442,173,Hsp90ab1|Erf|Rps6|Akt1|Mapk3|Fbn2|Taf10|Bsg|Lhx3|Rtcb|Spint1|Gab1|Fbxw8|Spint2|St14|Socs3|Pgf|Trim28|Fgfr2|Fosl1|Pkd1|Hs6st1|Tppp3|Krt8|Serpine1|Cul7|Dazap1|Llgl2|Ctsb|Rxra|Notch2|Ndrg3|Junb|Etnk2|Map3k4|Mapk14|Cited1|Parp1|Esrrb|Wdr83|Dnajb6|Adm|Ncoa3|Ctsl|Gse1|Il11ra1,Lo_vs_PBS
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,0.00191676303064151,0.0136728975852417,0.45505986738723,-0.456711639164711,-1.61701553171536,59,Grik1|Gria1|Grin1|Tiam1|Slc1a1|Grik3|Sstr1|Fyn|App|Cx3cl1|Grik5|Ephb2|Cln3|Grin3a|Necab2|Gna11|Prnp|Dlg4|Adrb2|Kcnb1|Ncstn|Nlgn3|Homer1|Ptk2b|Homer3,Lo_vs_PBS
GOBP_GLYCOSYL_COMPOUND_METABOLIC_PROCESS,0.00191730062052785,0.0136728975852417,0.45505986738723,-0.451029201096247,-1.67368180393006,69,Ahcy|Aprt|Trmt12|Akr1a1|Fuca1|Nmnat2|Icmt|Pgm2|Dguok|Pemt|Naga|Gla|Tyw1|Tymp|Ak1|Nt5c2|Gamt|Gnmt,Lo_vs_PBS
GOBP_ENSHEATHMENT_OF_NEURONS,0.00194440114326653,0.013828326275373,0.45505986738723,-0.346150810643722,-1.47324819772256,181,Sod1|Cdh2|Akt1|Mapk3|Psap|B4galt5|Nab2|Tenm4|Cd9|Eif2b4|Abca2|Id4|Epb41l3|Serinc5|Ulk4|Fyn|Plec|Myoc|Clu|Pi4ka|Jam2|Hras|Eif2b2|Srebf2|Ski|Abcd1|Ctnnb1|Nsun5|Gpc1|Mtor|Tymp|Dag1|Nfasc|Ercc2|Hexa|Cxcr4|Rxra|Ngfr|Pomgnt1|Eif2b5|Erbb3|Tsc1|Gnpat|Afg3l2|Rara|Sirt2|Map2k2|Ntrk2|Zpr1|Hexb|Egr2|Rarg|Erbb2|Fig4|Slc25a12|Mall|Ncstn|Tmem163|Cntnap1|Amigo1|Degs1|Akt2,Lo_vs_PBS
GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_MEDIATED_PROGRAMMED_CELL_DEATH,0.00194269807426421,0.013828326275373,0.45505986738723,-0.703273267624946,-1.81046923311517,14,Park7|Rack1|Pink1|Trap1,Lo_vs_PBS
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,0.0019588906556803,0.0139123937167049,0.431707695803346,-0.550003237541884,-1.77414997678771,36,Slc1a1|Fis1|Ank3|Chp1|Fyn|Gdi1|Hras|Cacnb3|Stom|Cib1|Mtcl1|Dmtn|Prnp|Kcnb1|Erbb2|Ccl2|Itgam|Akt2|Inpp5k|Arpc2|Cdk5,Lo_vs_PBS
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION,0.00196883518906522,0.0139639970620368,0.431707695803346,-0.613947127175575,-1.83412692434111,25,Vdac1|Cdc37|Stub1|Tomm7|Mul1|Pink1|Slc25a5|Dele1|Ambra1|Hdac6,Lo_vs_PBS
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY,0.00198428001490662,0.0140544180947122,0.431707695803346,-0.342840054601845,-1.45952394337429,178,Socs7|Irs2|Slc27a4|Akt1|Mapk3|Lonp1|Pip4k2b|Ncoa5|Fgfr1|Gnai2|Mfn2|Igf1r|Ptpn1|Ptprf|Ctsd|Ddr1|Fbxw8|Tsc2|Srebf1|Ephb4|Adipor1|Blvrb|Socs3|Gpld1|Fgfr2|Hras|Zfp592|Pip4k2c|Cul7|Ephb2|Fgfr4|C1qtnf12|Alk|Rbx1|Grb7|Kit|Pik3r2|Zbtb7b|Prkcz|Ptpn11|Bcar3|Inppl1|Bcar1|Ntrk2|Ndel1|Erbb2|Axl|Tns2|Src|Gsk3a|Ros1|Rarres2|Hmga1|Akt2|Eif4ebp2|Ephb3|Prkcd|Inpp5k|Pdk2|Ncl|Kank1|Rela,Lo_vs_PBS
GOBP_POSITIVE_REGULATION_OF_KINASE_ACTIVITY,0.00200687349869311,0.0141794555425442,0.431707695803346,-0.309733316427605,-1.3768599119071,266,Ppia|Rps3|Map2k7|Gas6|Xrcc5|Akt1|Ip6k2|Fgfr1|Slc1a1|Axin1|Cd74|Stk11|Eef1a2|Ptpn1|Map3k11|Daxx|Ttbk1|Cartpt|Gab1|Agrn|Ccnd3|Nedd9|Maged1|Map3k5|Pih1d1|Sez6l2|Slc8a2|Sez6l|Hras|Gprc5b|Dab2ip|Erp29|Cops8|Abl1|Psen1|Slc11a1|Traf4|Mtor|Pxn|Kit|Cib1|Cd4|Notch2|Xrcc6|Camk1|Fgf1|Map3k4|Cdk5r2|Neurl1a|Fgd2|Map2k2|Cdc25b|Dvl2|Adcy8|Magi3|Fzd8|Reln|Adrb2|Zfp622|Erbb2|Src,Lo_vs_PBS
GOBP_CERAMIDE_METABOLIC_PROCESS,0.00200737352587716,0.0141794555425442,0.431707695803346,-0.395284123102616,-1.54783371408187,99,Cers5|Psap|B4galt5|Cers2|Cerk|Glb1|Abca2|Gm2a|Mecr|Cln8|Pla2g15|Sptlc1|B4galt3|Smpd3|St6galnac6|Gla|St6galnac3|B4galnt1|Sirt3|Hexa|Plpp2|Sptlc3|Elovl1|Sptlc2|Pla2g6|Hexb|Sphk2|Neu4|Degs2|St8sia3|Degs1|Ormdl2|Cers4|Prkcd|Ormdl3|St3gal3|Neu1|B4galt4|Naglu|Paqr4|Htra2|St6galnac4|Plpp1|Aloxe3|Gba2,Lo_vs_PBS
GOBP_PROTEIN_METHYLATION,0.00201615853036677,0.0142222387263897,0.431707695803346,-0.500796519261903,-1.70150921851098,49,Snrpb|Prmt1|Prmt5|Ehmt2|Snrpd3|Trmt112|Smyd2|Ilf3|Ntmt1|Icmt|Kmt5a|Rab3b|Comt|Setd3|Btg2|Carm1,Lo_vs_PBS
GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION,0.00202810221368664,0.0142871578918223,0.431707695803346,-0.701783292681506,-1.8534153886692,15,Nr4a1|Myh7|Dmpk|Grcc10,Lo_vs_PBS
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.00203617463644954,0.0143246671792327,0.431707695803346,-0.355117578684728,-1.47252783775869,153,Eif6|Hsd17b4|Gstm1|Tecr|Mif|Cd74|Acot7|Dcaf5|Gstp1|Acaa1a|Daglb|Nr1h2|Mecr|Srebf1|Ptges2|Fasn|Fads2|Alox8|Klhl25|Ubr4|Acly|Decr2|Gstm2|Acss2|Erlin2|Abcd1|Gstm6|Wdtc1|Scap|Fabp5|Trib3|Pecr|Gstm7|Lipg|Elovl1|Thnsl2|Gstp-ps|Sirt2|Acox1|Mid1ip1|Acacb|Alox15|Acadvl|Mlycd|Elovl5|Degs1|Acot8|Gstm4|Apoc3|Hacd3,Lo_vs_PBS
GOBP_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE,0.00208566716731745,0.014653076742892,0.431707695803346,-0.429543461971139,-1.60971616018871,75,Ruvbl2|Map2k7|Ruvbl1|Xrcc5|Ercc1|Cct7|Mapk3|Nabp2|Cct3|Tfpt|Rtel1|Cct2|Pkib|Cct8|Acd|Slx4|Actl6a|Terf2|Sirt6|Ctnnb1|Ino80b|Gch1|Pnkp|Slx1b|Map3k4|Cct5|Actr8|Mcrs1|Actr5|Myc|Wrap53|Tinf2,Lo_vs_PBS
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.00209394968815699,0.0146914666545927,0.431707695803346,-0.565966426177358,-1.76925163122696,32,Gpi1|Ddit4|Fis1|Prkaca|Stat3|Sirt6|Ier3|Git1|Parp1|Ppargc1a|Mtch2|Fbp1|Tspo|Trp53,Lo_vs_PBS
GOBP_MEMORY,0.00213429444397376,0.0149512856277208,0.431707695803346,-0.347287582707807,-1.47921744650203,177,Abcc1|Rcan1|Gria1|Ehmt2|Grin1|Abca7|Slc1a1|Tuba1a|Psen2|Srf|Glp1r|Lgmn|Ulk4|Apoe|Tacr1|Atxn1l|Chrnb2|Kcnq2|App|Crhr1|Lcn2|Pak6|Slc8a2|Itpr3|Rogdi|Dcaf11|Nfatc4|Comt|Acss2|Kat2a|Itga3|Psen1|Drd2|Mtor|Mapt|Egr1|Prkcz|Asic1|Ntrk2|Adcy8|Oxtr|Pla2g6|Crtc1|Reln|Spg11|Plk2|Nfix|Adrb1|Cic|Eif4ebp2|Btbd9|Sgk1|Arc|Trpm4|Kalrn|Klk8|Cux2|Syt11|Foxo6|Fos|Brinp1|Shank2,Lo_vs_PBS
GOBP_GLUCOSE_6_PHOSPHATE_METABOLIC_PROCESS,0.00213671739740112,0.0149512856277208,0.431707695803346,-0.593848703757797,-1.80947830191643,28,Taldo1|Tkt|G6pdx|Gpi1|Pgd|Nfe2l1|Hk1|G6pc3|Gck|Mtor|Pgls|Acacb|H6pd|Rbks,Lo_vs_PBS
GOBP_MUSCLE_FILAMENT_SLIDING,0.00214915999600819,0.0150181917683521,0.431707695803346,-0.777095693905287,-1.83276818866233,10,Myh7|Dbn1|Myl6|Tpm1,Lo_vs_PBS
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION,0.0021599784971179,0.0150735848801548,0.431707695803346,-0.675784665064737,-1.86847605099133,18,Park7|Mfn2|Iscu|Vcp|Pink1|Prelid1,Lo_vs_PBS
GOBP_HINDBRAIN_DEVELOPMENT,0.0021691197612414,0.0151171407959243,0.431707695803346,-0.357215193264643,-1.52316608809987,180,Hspa8|Socs7|Atic|Psap|Grin1|Hap1|Pfdn1|Ascl1|Tuba1a|Igf1r|Flna|Sdf4|Sstr1|Ldb1|Pianp|Smo|Otx2|Kdm2b|Smarca4|Sez6l2|Gart|Crkl|Sez6l|Comt|Psmg1|Coq8b|Faim2|Abl1|Kat2a|Ephb2|Ctnnb1|Scrib|Psen1|Ogdh|Sema4c|Ptprs|Samd4b|Atg7|Ctnna2|Abl2|Grid2|Rnf7|Ptpn11|Gnpat|Kcnc1|Ttll1|Myo16|Cdk5r2|Cbln1|Pcnt|Dll1|Egr2|Cbs|Rbfox2|Ncstn|Nfix|Fktn|L1cam|Aldh1a2|Dlc1,Lo_vs_PBS
