pathway,pval,padj,log2err,ES,NES,size,leadingEdge,contrast
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,8.25494198896767e-06,0.00391967253806797,0.593325476396405,-0.402085944171792,-1.71710756148599,213,Mybpc1|Tpm1|Myoc|Actg1|Tcap|Tnnt3|Sorbs3|Nrap|Ttn|Sorbs1|Ppfia1|Tmod1|Pdlim1|Edn1|Rhpn1|Mybpc2|Epb41l4b|Bbs4|Tacstd2|Rgcc|Casq1|Akap13|Klhl41|Epb41l4a|Phactr1|Myom1|Apoa1|Wdr1|Cnn3|Fam171a1|Acta1|Tmsb15l|Smad3|Alkbh4|Plec|Braf|Tmod4|Limch1|Mypn|Fhod3|Iqgap1|Tsc1|Epb41l3|Met|Wasf2|Sh3pxd2b|Fhod1|Mkks|Sdc4|Myom3|Dlc1|Rhpn2|Clasp1|Prkar1a|Lmod3|Fermt2|Pdlim4|Pik3r1|Myoz2|Krt8|Pgm5|Pxn|Six4|Arhgef18,Lo_vs_Med
GOBP_RRNA_PROCESSING,8.38111440610527e-06,0.00391967253806797,0.593325476396405,-0.404887794313818,-1.72430831118605,210,Srfbp1|Rrp9|Fbll1|Rrp1|Pak1ip1|Rrp8|Bysl|Bop1|Nop9|Ddx27|Wdr46|Rrp1b|Rpl35|Nsun5|Ddx49|Rrp7a|Pdcd11|Wbp11|Ftsj3|Nop2|Rpf1|Snu13|Nol11|Nop53|Znhit6|Frg1|Ppan|Ddx51|Suv39h1|Ebna1bp2|Rrp15|Rexo1|Imp4|Fbl|Eif6|Utp15|Ddx17|Lyar|Ddx21|Rrs1|Las1l|Rpl26|Utp11|Exosc1|Rpusd2|Rrp36|Ddx47|Ddx54|Pwp1|Abt1|Mphosph10|Tbl3|Rpusd4|Urb1|Nol10|Rps27rt|Exosc10|Mrm1|Pin4|Bms1|Heatr1|Pelp1|Ncl|Ddx18,Lo_vs_Med
GOBP_MITOTIC_NUCLEAR_DIVISION,1.31503200971885e-05,0.00428453866666524,0.593325476396405,0.374209996937405,1.62785545425848,268,Atm|Kif4|Nusap1|Nsl1|Ripor2|Cenpi|Cdt1|Ttk|Kntc1|Cep192|Spc24|Ofd1|Cdk1|Aurkb|Mki67|Bub1|Ncapg|Chmp2b|Psrc1|Mzt1|Bmp7|Rad21|Cit|Cep97|Cenpe|Igf2|Ywhah|Nek2|Kif15|Uhrf1|Pdgfrb|Cdca2|Seh1l|Knstrn|Spag5|Btc|Spc25|Ska1|Khdc3|Il1b|Cdca5|Esr1|Chek1|Igf1|Kif2c|Ncapg2|Mad2l1|Racgap1|Dctn2|Cdc14a|Chek2|Cdkn1b|Stag2|Ska2|Banf1|Knl1|Pdxp|Chmp5|Kif11|Zw10|Ccnb1|Eml3|Fgfr3|Fbxo5|Cenpk|Nme6|Arhgef10,Lo_vs_Med
GOBP_RHYTHMIC_PROCESS,1.31189543392741e-05,0.00428453866666524,0.593325476396405,-0.360699039403234,-1.61875811618959,331,Id1|Per2|Hlf|Runx1|Srrd|Egr1|Hspa8|Oxtr|Rorb|Sik1|Star|Prokr2|Per1|Mc3r|Cry2|Csnk1e|Tef|Id3|Nfil3|Id2|Bdnf|Dbp|Bhlhe40|Zfp830|Grin1|Cartpt|Ntrk2|Enox1|Ces1d|Uts2|Fas|Nppc|Notch1|Btbd9|Nr1d1|Fbxl21|Esr2|Per3|Kmt2a|Scn9a|Has2|Crem|Sfpq|Homer1|Suv39h1|Nrip1|Nr0b2|Ahr|Bhlhe41|Pde4d|Csnk1d|Igf1r|Usp2|Egfr|Ppargc1a|Pcna|Casp1|Cipc|Noct|Npy5r|Sirt6|Id4|Piwil2|Fxr1|Pspc1|Drd2|2610005L07Rik|Agrn|Ddx5|Mat2a|Ppp1ccb|Ciart|Plekha1|Gpr157|Suv39h2|Th|Adrb1|Grin3a|Cavin3|Schip1|Ada|Top1|Ahcy|Ndufa9|Usp7|Scn11a|Phlpp1|Ncoa2|Mettl3|Hnrnpu|Prkg1|Arrb2|Rorc|Btrc|Thrap3|Hdac3|Tnfaip6|Scaper|Becn1|A2m|Erbb2|Mycbp2|Mttp|Slit3|Adrm1|Agrp,Lo_vs_Med
GOBP_RRNA_METABOLIC_PROCESS,1.13426883441895e-05,0.00428453866666524,0.593325476396405,-0.390953387309738,-1.69924322432911,241,Srfbp1|Rrp9|Fbll1|Rrp1|Pak1ip1|Rrp8|Bysl|Bop1|Nop9|Ddx27|Wdr46|Rrp1b|Rpl35|Nsun5|Ddx49|Rrp7a|Pdcd11|Ippk|Polr1e|Wbp11|Ftsj3|Nop2|Myc|Rpf1|Snu13|Nol11|Nop53|Znhit6|Frg1|Ppan|Ddx51|Suv39h1|Ebna1bp2|Rrp15|Rexo1|Imp4|Fbl|Eif6|Utp15|Ddx17|Lyar|Ddx21|Rrs1|Ern2|Las1l|Rpl26|Utp11|Exosc1|Pelo|Rpusd2|Rrp36|Ddx47|Smarcb1|Ddx54|Pwp1|Abt1|Mphosph10|Tbl3|Rpusd4|Ercc3|Urb1|Nol10|Rps27rt|Top1|Exosc10|Mrm1|Pin4|Bms1|Ercc6|Ubtf|Heatr1|Pelp1|Ncl|Ddx18,Lo_vs_Med
GOBP_RETINAL_ROD_CELL_DEVELOPMENT,1.27283887814898e-05,0.00428453866666524,0.593325476396405,-0.828657402599898,-2.11528691531634,14,Rorb|Samd11|Ahi1|Ntrk2|Bbs4,Lo_vs_Med
GOBP_STRIATED_MUSCLE_CONTRACTION,1.40996200876353e-05,0.00432360703040253,0.593325476396405,-0.430382035969243,-1.78613626639742,164,Chrne|Kcne2|Atp8a2|Pkp2|Tpm1|Dsp|Nr4a1|Tcap|Tnnt3|Ttn|Cxcr4|Chrnb1|Stac|Smad7|Casq1|Tnni2|Flna|Ryr3|Myh7b|Rgs2|Kbtbd13|Homer1|Ppp1r13l|Myh7|Pde4d|Rcsd1|Nedd4l|Cacna1c|Psen2|Hdac4|Snta1|Cacna1d|Bin1|Agrn|Atp2a1|Chga|Met|Actn3|Hcn4|Cacna1h|Adrb1|Aldoa|Kcnj5|Myl1|Pgam2|Gsn|Scn4a|Ctnna3|Cav1|Lmod3|Srsf1|Atp1a2|Ehd3|Kcnq1|Synm|Fkbp1b|Hsp90aa1|Mylk2|Scn1b|P2rx4,Lo_vs_Med
GOBP_MRNA_PROCESSING,1.63865591700529e-05,0.00449595436597294,0.575610261071129,-0.331826617649498,-1.53386716902989,468,Hspa8|Snrnp70|Isy1|Gpatch8|Bud13|Srrm4|Zfp830|Trmt61a|Csdc2|U2af1|Rrp1b|Gemin8|Prpf3|Gpatch1|Wbp11|Zrsr2|Tent4a|Larp7|Tfip11|Clasrp|Snu13|Luc7l|Srpk3|Frg1|Prdx6|Sfpq|Prpf4|Phrf1|Gemin5|Rbm14|Celf3|Sf3a2|Paf1|Ik|Pqbp1|Ddx17|Cpsf4|Snrpd3|Snrpb|Sf3b4|Hnrnpm|Cdk12|Zcchc8|Sf1|Ern2|BC005624|Celf6|Rnf113a2|Snip1|Cwc25|Tra2a|Magohb|Rpusd2|Ddx5|Rbm10|Dbr1|Cmtr2|Rbm3|Ddx47|Ptbp1|Gemin6|Tbrg4|Xab2|Snw1|Yju2|Cpsf7|Acin1|Prpf40b|Prpf38b|Srsf4|Slu7|Ppp1r8|Srrm2|Fam50a|Zfp473|Htatsf1|Rpusd4|Cpeb1|Syf2|Safb|Pnn|Sfswap|Tut1|Lsm5|Rbm47|Ddx39b|Exosc10|Cactin|Cwc22|Sf3b3|Safb2|Prkrip1|Prkaca|Pcif1|Cstf2t|Rbm48|Khdrbs2|U2af2|Mettl3|Sart3|Scaf8|Hnrnpu|Ncl|Pcbp1|Kin|Srsf1|Cdk9|Thrap3|Ctnnbl1|Sugp2|Ubl5|Prpf6|Rbpms|Rbm24|Nup98|Armc7|Ilf3|Luc7l3|Tsen2|Cpsf1|Akap8l|Dhx16|Plrg1|Cstf1|Prmt9|Snrpd1|Rbm15b|Rbfox2|Sde2|Prpf19|Snrpa|Prmt5|Aqr|Adarb1|Tsen54|Snrpg|Dnajc17|Supt6|Snrpf|Ecd|Sart1|Zmat2|Upf3a|Snrpa1|Mettl14|Eif4a3|Aar2|Zfp326|Snrnp25|Rbm20|Rbm4b|Cir1|Zc3h14|Coil|Alyref2|Puf60|Sf3b1|Snrnp48|Sap18|Sf3b2|Trub1|Rnps1|Dcps|Rbm5|Prmt7|Zpr1|Casc3|Rest,Lo_vs_Med
GOBP_MUSCLE_ORGAN_DEVELOPMENT,1.58908915675956e-05,0.00449595436597294,0.575610261071129,-0.359725685179929,-1.61349277772836,333,Hlf|Egr1|Mcub|Pkp2|Hspa8|Tpm1|Dsp|Nr4a1|Tcap|Tgfbr3|Emd|Ttn|Id3|Hdac5|Bdnf|Zfp689|Fos|Maff|Wnt10b|Unc45a|Fktn|Asb2|Smad7|Usp19|Casq1|Ppif|Klhl41|Notch1|Lama5|Myc|Myom1|Luc7l|Srpk3|Frg1|Ly6e|Ldha|Homer1|Mymk|Fgfr2|Acta1|Arid5b|Smyd1|Myh7|Mef2d|Fbxo22|Smad3|Msc|Plec|Usp2|Ddx17|Fhl1|Cryab|Hdac4|Pmp22|Sin3b|Lrp2|Sirt6|Fxr1|Mylpf|Hsd17b1|Ddx5|Isl1|Foxp1|Met|Actn3|Snw1|Nln|Svil|Fgfrl1|Bves|Smo|Vax1|Dmrta2|Neurl1a|Meox2|Foxp2|Erbb3|Mylk|Ccnt2|Etv1|Btg2|Dag1|Adgrb1|Heg1|Scn11a|Msx1|Cav1|Lmod3|Myocd|Vangl2|Dll1|Lox|Alx4|Tll2|Rbm24|Lncpint|Myoz2|Gpc1|Flnb|Mylk2|Rbpj|Xirp2|Nr1d2|Six4|Pax7|Vgll2|Mettl21c,Lo_vs_Med
GOBP_MUSCLE_TISSUE_DEVELOPMENT,2.10519255758265e-05,0.00548718440133917,0.575610261071129,-0.332195370428739,-1.53596288958102,456,Hlf|Egr1|Mcub|Pkp2|Hspa8|Meis1|Pdlim5|Tpm1|Sik1|Dsp|Nr4a1|Tcap|Tgfbr3|Nrap|Tnn|Emd|Ttn|Hdac5|Id2|Bdnf|Zfp689|Edn1|Fos|Maff|Fgfr1|Wnt10b|Gata6|Tenm4|Prickle1|Rgs4|Fktn|Efnb2|Asb2|Smad7|Usp19|Casq1|Ppif|Akap13|Klhl41|Notch1|Myc|Myom1|Ncam1|Luc7l|Srpk3|Rgs2|Fgf1|Ly6e|Ldha|Homer1|Fgfr2|Ppp1r13l|Acta1|Fgf2|Smyd1|Myh7|Mef2d|Fbxo22|Smad3|Msc|Plec|Usp2|Ddx17|Hdac4|Pmp22|Alpk2|Sin3b|Lrp2|Tiparp|Sirt6|Fhod3|Mylpf|Hsd17b1|Ddx5|Rbm10|Isl1|Foxp1|Tsc1|Met|Actn3|Snw1|Nln|AW551984|Yap1|Svil|Smad1|Bves|Smo|Vax1|Dmrta2|Neurl1a|Meox2|Adrb1|Foxp2|Schip1|Erbb3|Mylk|Fadd|Ddx39b|Ccnt2|Btg2|Heg1|Prkar1a|G6pdx|Nprl3|Hnrnpu|Cav1|Lmod3|Prkg1|Arrb2|Myocd|Hdac3|Dll1|Lox|Tll2|Rbm24|Lncpint|Myoz2|Gpc1|Tbx2|Flnb|Pgm5|Mylk2|Adamts9|Rbpj|Xirp2|Nr1d2|Six4|Pax7|Vgll2|Mettl21c,Lo_vs_Med
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,2.82457706701837e-05,0.00669296375016671,0.575610261071129,-0.398524272667398,-1.67135332461129,185,Kcne2|Plk2|Lrrk2|Rybp-ps|Hspa1b|Dab2|Csnk1e|Rnf180|Sh3rf1|Trib1|Wnt10b|Prickle1|Usp13|Usp19|Trib3|N4bp1|Psme3|Dnajb2|Nop53|Psme1|Pkd1|Herpud1|Bag5|Park7|Hsp90ab1|Hfe|Csnk1d|Fbxo22|Dda1|Psen2|Aqp11|Nkd2|Fhit|Dvl1|Sirt6|Csnk2b|Axin1|Ophn1|Clu|Ubqln4|Sh3rf2|Usp7|Prkaca|Akt1|Ubqln1|Sco1|Ddrgk1|Cav1|Plk3|Btrc|Rnf40|F8a|Senp1|Sh3rf3,Lo_vs_Med
GOBP_MYOFIBRIL_ASSEMBLY,2.81203779380962e-05,0.00669296375016671,0.575610261071129,-0.527710797579759,-1.90705463042793,71,Mybpc1|Tpm1|Actg1|Tcap|Tnnt3|Nrap|Ttn|Tmod1|Edn1|Mybpc2|Casq1|Akap13|Klhl41|Myom1|Wdr1|Acta1|Plec|Tmod4|Mypn|Fhod3,Lo_vs_Med
GOBP_MUSCLE_CONTRACTION,3.13315838561335e-05,0.00710137159313147,0.557332238758646,-0.36228475250638,-1.61763425124765,306,Nmur1|Sulf1|Chrne|Kcne2|Atp8a2|Mybpc1|Pkp2|Tpm1|Oxtr|Calca|Dsp|Nr4a1|Tcap|Tnnt3|Gdnf|Tpm4|Pawr|Ttn|Tmod1|Cxcr4|Edn1|Mybpc2|Chrnb1|Stac|Chrm2|Tpm2|Smad7|Casq1|Myh1|Tnni2|Flna|Ryr3|Myom1|Myh7b|Myh4|Clcn1|Rgs2|Kbtbd13|Homer1|Ppp1r13l|Myh7|Pde4d|Acta2|Itga2|Rcsd1|Nedd4l|Tmod4|Cacna1c|Psen2|Adora2b|Hdac4|F2r|Snta1|Cacna1d|Bin1|Atp2b1|Mylpf|Drd2|Agrn|Atp2a1|Chga|Met|Actn3|Hcn4|Cacna1h|Ghsr|Adrb1|Mkks|Aldoa|Kcnj5|Myl1|Myh2|Pgam2|Ada|Cttn|Mylk|Gsn|Ednrb|Trim63|Scn4a|Ctnna3|Scn11a|Cav1|Flt1|Lmod3|Prkg1|Srsf1|Atp1a2|Myocd|Ehd3|Smpd3|Kcnq1|Synm|Fkbp1b|Tbx2|Hsp90aa1|Tpm3,Lo_vs_Med
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,3.7577199013753e-05,0.00760837639419616,0.557332238758646,-0.368164060281869,-1.63379992331007,279,Hspa8|Snrnp70|Isy1|Gpatch8|Bud13|Srrm4|U2af1|Gemin8|Prpf3|Zrsr2|Larp7|Tfip11|Snu13|Luc7l|Srpk3|Prdx6|Sfpq|Prpf4|Gemin5|Rbm14|Celf3|Sf3a2|Ik|Pqbp1|Ddx17|Snrpd3|Snrpb|Sf3b4|Hnrnpm|Sf1|BC005624|Celf6|Rnf113a2|Snip1|Cwc25|Tra2a|Magohb|Ddx5|Rbm10|Dbr1|Rbm3|Ptbp1|Gemin6|Xab2|Snw1|Yju2|Acin1|Prpf40b|Srsf4|Slu7|Srrm2|Htatsf1|Syf2|Sfswap|Lsm5|Rbm47|Ddx39b|Exosc10|Cactin|Cwc22|Sf3b3|Khdrbs2|U2af2|Mettl3|Sart3|Hnrnpu|Ncl|Srsf1|Thrap3|Ctnnbl1|Ubl5|Prpf6|Rbpms|Rbm24|Nup98|Ilf3|Luc7l3|Dhx16|Plrg1|Snrpd1|Rbm15b|Rbfox2|Sde2|Prpf19|Snrpa|Prmt5|Aqr|Snrpg|Dnajc17|Snrpf|Sart1|Zmat2|Upf3a|Snrpa1|Mettl14|Eif4a3|Aar2|Snrnp25|Rbm20|Zc3h14|Coil|Puf60|Sf3b1|Sap18|Sf3b2|Rnps1|Dcps|Rbm5|Prmt7|Casc3|Rest,Lo_vs_Med
